Geneid,Entity,Symbol,0_R1,0_R2,0_R3,30_R1,30_R2,30_R3,60_R1,60_R2,60_R3
gene-VC_RS18795,host,gene-VC_RS18795,851.0,1126.0,1064.0,1590.0,2344.0,1631.0,923.0,1155.0,710.0
gene-VC_RS04955,host,purF,,,,,,,,,
gene-VC_RS07485,host,gene-VC_RS07485,435.0,798.0,556.0,904.0,1334.0,956.0,862.0,1083.0,641.0
gene-VC_RS07350,host,gene-VC_RS07350,1281.0,1734.0,1474.0,2013.0,2224.0,2001.0,2683.0,3214.0,2124.0
gene-VC_RS06015,host,gene-VC_RS06015,124.0,146.0,166.0,119.0,136.0,108.0,86.0,135.0,79.0
gene-VC_RS00275,host,gene-VC_RS00275,,,,,,,,,
gene-VC_RS08695,host,gene-VC_RS08695,27.0,47.0,60.0,41.0,91.0,56.0,44.0,77.0,25.0
gene-VC_RS06855,host,gene-VC_RS06855,242.0,321.0,274.0,253.0,364.0,293.0,387.0,464.0,328.0
gene-VC_RS02480,host,gene-VC_RS02480,384.0,581.0,512.0,607.0,807.0,2221.0,562.0,684.0,387.0
gene-VC_RS10875,host,gene-VC_RS10875,728.0,983.0,893.0,1426.0,1430.0,1055.0,602.0,687.0,364.0
gene-VC_RS11185,host,recD,974.0,1392.0,1157.0,1017.0,1272.0,975.0,1402.0,1641.0,1115.0
gene-VC_RS11095,host,gene-VC_RS11095,1396.0,1873.0,1643.0,1899.0,2476.0,2126.0,1748.0,2088.0,1327.0
gene-VC_RS13340,host,fadB,212.0,328.0,268.0,276.0,329.0,296.0,471.0,503.0,274.0
gene-VC_RS16130,host,gene-VC_RS16130,62.0,76.0,69.0,86.0,150.0,87.0,157.0,166.0,109.0
gene-VC_RS00995,host,fhuB,131.0,222.0,192.0,117.0,186.0,103.0,123.0,143.0,71.0
gene-VC_RS06170,host,gene-VC_RS06170,1161.0,1781.0,1471.0,1939.0,2580.0,1960.0,2260.0,2790.0,1788.0
gene-VC_RS01180,host,gene-VC_RS01180,,,,,,,,,
gene-VC_RS02625,host,gene-VC_RS02625,111.0,149.0,186.0,121.0,112.0,129.0,273.0,272.0,131.0
gene-VC_RS05485,host,gene-VC_RS05485,145.0,203.0,240.0,216.0,252.0,274.0,431.0,414.0,458.0
gene-VC_RS04165,host,tcpF,452.0,662.0,572.0,346.0,581.0,448.0,501.0,563.0,332.0
gene-VC_RS07810,host,pilW,190.0,267.0,217.0,313.0,344.0,265.0,857.0,943.0,614.0
gene-VC_RS11845,host,recO,332.0,493.0,447.0,443.0,590.0,453.0,524.0,597.0,406.0
gene-VC_RS17200,host,gene-VC_RS17200,408.0,537.0,477.0,528.0,710.0,536.0,742.0,856.0,523.0
gene-VC_RS17345,host,gene-VC_RS17345,590.0,804.0,683.0,998.0,1219.0,993.0,861.0,982.0,695.0
gene-VC_RS12785,host,gene-VC_RS12785,1076.0,1880.0,1397.0,1187.0,2093.0,1530.0,1208.0,1444.0,916.0
gene-VC_RS17205,host,gene-VC_RS17205,785.0,1090.0,1068.0,1837.0,2138.0,1727.0,2700.0,3065.0,2084.0
gene-VC_RS05020,host,gene-VC_RS05020,,3202.0,2999.0,,3957.0,3199.0,1506.0,1699.0,1204.0
gene-VC_RS12985,host,gene-VC_RS12985,168.0,220.0,184.0,193.0,248.0,215.0,205.0,243.0,135.0
gene-VC_RS09105,host,gene-VC_RS09105,774.0,1278.0,938.0,975.0,1369.0,1087.0,1215.0,1303.0,849.0
gene-VC_RS03660,host,gene-VC_RS03660_gene_pstA,880.0,1303.0,1208.0,1037.0,1251.0,1104.0,1150.0,1259.0,857.0
gene-VC_RS16050,host,gene-VC_RS16050,626.0,1027.0,809.0,840.0,1024.0,787.0,965.0,1213.0,821.0
gene-VC_RS02655,host,gene-VC_RS02655,993.0,1485.0,1253.0,1420.0,2009.0,1494.0,2329.0,2175.0,1262.0
gene-VC_RS09255,host,gene-VC_RS09255,1058.0,2115.0,1471.0,754.0,1433.0,881.0,410.0,535.0,292.0
gene-VC_RS08310,host,cmoM,584.0,895.0,834.0,695.0,857.0,674.0,819.0,963.0,628.0
gene-VC_RS10310,host,gene-VC_RS10310,1012.0,1454.0,1252.0,1373.0,1486.0,1232.0,990.0,1186.0,745.0
gene-VC_RS13360,host,glmU,,,,,,,,,
gene-VC_RS08135,host,gene-VC_RS08135,685.0,1116.0,917.0,566.0,806.0,584.0,536.0,584.0,387.0
gene-VC_RS09300,host,gene-VC_RS09300,42.0,71.0,60.0,51.0,68.0,73.0,108.0,108.0,71.0
gene-VC_RS00130,host,ilvE,,,,1669.0,2349.0,1656.0,1080.0,1432.0,813.0
gene-VC_RS15270,host,gene-VC_RS15270,156.0,232.0,169.0,133.0,260.0,197.0,221.0,236.0,140.0
gene-VC_RS16990,host,gene-VC_RS16990,480.0,666.0,597.0,537.0,687.0,530.0,622.0,710.0,510.0
gene-VC_RS03240,host,gene-VC_RS03240,1266.0,1216.0,982.0,757.0,1021.0,759.0,223.0,246.0,153.0
gene-VC_RS04085,host,gene-VC_RS04085,304.0,344.0,259.0,223.0,356.0,313.0,723.0,494.0,304.0
gene-VC_RS05595,host,gene-VC_RS05595,,,,,,,,3743.0,2328.0
gene-VC_RS17795,host,gene-VC_RS17795,258.0,399.0,358.0,348.0,491.0,374.0,317.0,389.0,271.0
gene-VC_RS09790,host,gene-VC_RS09790,199.0,272.0,254.0,350.0,389.0,352.0,486.0,523.0,413.0
gene-VC_RS00805,host,gene-VC_RS00805,2439.0,3088.0,2717.0,2702.0,3593.0,2390.0,1435.0,1638.0,948.0
gene-VC_RS16350,host,gene-VC_RS16350,59.0,85.0,66.0,62.0,76.0,78.0,137.0,139.0,97.0
gene-VC_RS18370,host,gene-VC_RS18370,302.0,489.0,416.0,319.0,483.0,323.0,366.0,371.0,273.0
gene-VC_RS10260,host,fliG,1098.0,1461.0,1313.0,910.0,1278.0,979.0,549.0,647.0,429.0
gene-VC_RS04010,host,gene-VC_RS04010,49.0,64.0,44.0,61.0,73.0,57.0,87.0,89.0,57.0
gene-VC_RS01875,host,gene-VC_RS01875,142.0,193.0,178.0,289.0,303.0,307.0,297.0,368.0,251.0
gene-VC_RS03360,host,prfB,,,,,,,,,
gene-VC_RS03220,host,ftsH,,,,,,,,,
gene-VC_RS14470,host,gene-VC_RS14470,290.0,444.0,387.0,353.0,458.0,357.0,491.0,560.0,329.0
gene-VC_RS11550,host,ftsA,,,,,,,,,
gene-VC_RS01915,host,gene-VC_RS01915,184.0,219.0,211.0,161.0,277.0,166.0,138.0,214.0,106.0
gene-VC_RS16995,host,artP,576.0,750.0,710.0,664.0,620.0,537.0,757.0,856.0,575.0
gene-VC_RS14655,host,gene-VC_RS14655,1162.0,1884.0,1441.0,1634.0,2314.0,1511.0,1701.0,2149.0,1176.0
gene-VC_RS18525,host,gene-VC_RS18525,73.0,97.0,98.0,116.0,139.0,133.0,142.0,179.0,110.0
gene-VC_RS02670,host,folK,646.0,1032.0,884.0,1019.0,1275.0,977.0,1228.0,1435.0,1044.0
gene-VC_RS02210,host,gene-VC_RS02210,286.0,412.0,399.0,610.0,643.0,557.0,835.0,,1178.0
gene-VC_RS07120,host,gene-VC_RS07120,273.0,378.0,346.0,505.0,676.0,505.0,691.0,724.0,497.0
gene-VC_RS17980,host,gene-VC_RS17980,244.0,368.0,322.0,335.0,382.0,292.0,363.0,457.0,285.0
gene-VPVV882_gp62,phage,gene-VPVV882_gp62,851.0,1004.0,1020.0,,,,,,
gene-VC_RS08720,host,gene-VC_RS08720,72.0,109.0,89.0,97.0,157.0,110.0,162.0,157.0,110.0
gene-VC_RS14255,host,gene-VC_RS14255,279.0,369.0,343.0,277.0,431.0,281.0,275.0,342.0,196.0
gene-VC_RS11515,host,gene-VC_RS11515,7.0,7.0,9.0,6.0,15.0,20.0,15.0,10.0,8.0
gene-VC_RS00410,host,ubiE,610.0,900.0,763.0,868.0,1113.0,849.0,768.0,856.0,541.0
gene-VC_RS05250,host,ffs,,,,,,,,,
gene-VC_RS07290,host,gene-VC_RS07290,346.0,480.0,396.0,313.0,519.0,367.0,305.0,382.0,249.0
gene-VC_RS17015,host,gene-VC_RS17015,541.0,842.0,709.0,705.0,933.0,761.0,759.0,888.0,576.0
gene-VC_RS17080,host,gene-VC_RS17080,178.0,237.0,198.0,262.0,258.0,252.0,280.0,304.0,223.0
gene-VC_RS16520,host,gene-VC_RS16520,163.0,206.0,183.0,132.0,177.0,150.0,162.0,199.0,120.0
gene-VC_RS08440,host,gene-VC_RS08440,97.0,133.0,129.0,177.0,266.0,211.0,340.0,427.0,240.0
gene-VC_RS01295,host,gene-VC_RS01295,189.0,247.0,203.0,165.0,218.0,184.0,192.0,1646.0,144.0
gene-VC_RS14300,host,gene-VC_RS14300,868.0,1148.0,1035.0,1116.0,1264.0,1044.0,1117.0,1400.0,1036.0
gene-VC_RS17105,host,gene-VC_RS17105,288.0,357.0,350.0,554.0,560.0,536.0,1064.0,1155.0,908.0
gene-VC_RS00710,host,trmA,696.0,1068.0,954.0,1173.0,1569.0,1225.0,1708.0,1953.0,1293.0
gene-VC_RS07670,host,gene-VC_RS07670,1150.0,1631.0,1343.0,1423.0,2337.0,1504.0,1046.0,1441.0,837.0
gene-VC_RS17585,host,gene-VC_RS17585,1231.0,1804.0,1482.0,855.0,1560.0,1043.0,961.0,1349.0,816.0
gene-VC_RS08235,host,yciA,124.0,168.0,155.0,208.0,256.0,225.0,291.0,332.0,198.0
gene-VC_RS03265,host,rbfA,441.0,594.0,456.0,563.0,821.0,541.0,735.0,914.0,634.0
gene-VC_RS14840,host,gene-VC_RS14840,385.0,488.0,480.0,586.0,829.0,641.0,865.0,1081.0,680.0
gene-VC_RS00380,host,uspA,350.0,610.0,573.0,393.0,517.0,388.0,229.0,272.0,184.0
gene-VC_RS05645,host,gene-VC_RS05645,2156.0,3006.0,2753.0,2226.0,3237.0,2343.0,2793.0,3182.0,2093.0
gene-VC_RS07775,host,gene-VC_RS07775,233.0,359.0,310.0,313.0,415.0,293.0,132.0,154.0,85.0
gene-VC_RS18120,host,gene-VC_RS18120,36.0,56.0,53.0,87.0,86.0,67.0,90.0,93.0,76.0
gene-VC_RS18495,host,gene-VC_RS18495,364.0,517.0,466.0,233.0,323.0,220.0,94.0,105.0,62.0
gene-VC_RS18085,host,gene-VC_RS18085,113.0,145.0,156.0,221.0,220.0,225.0,221.0,292.0,204.0
gene-VC_RS04315,host,gene-VC_RS04315,942.0,1685.0,1309.0,1125.0,1923.0,1319.0,873.0,1019.0,575.0
gene-VC_RS08270,host,gene-VC_RS08270,371.0,507.0,499.0,399.0,559.0,426.0,672.0,679.0,463.0
gene-VC_RS02770,host,gene-VC_RS02770,964.0,1520.0,1254.0,1124.0,1581.0,1191.0,965.0,1089.0,752.0
gene-VC_RS01755,host,hflX,,,3145.0,2820.0,3749.0,2577.0,2500.0,3104.0,1957.0
gene-VC_RS03395,host,ptsP,2382.0,3340.0,2852.0,2912.0,3604.0,2786.0,2804.0,3754.0,
gene-VC_RS11685,host,gene-VC_RS11685,347.0,499.0,442.0,426.0,561.0,459.0,474.0,646.0,405.0
gene-VC_RS10885,host,rseP,2029.0,3207.0,2639.0,2314.0,3244.0,2480.0,2705.0,,
gene-VC_RS13145,host,gspH,596.0,939.0,597.0,426.0,,462.0,,3803.0,275.0
gene-VC_RS00125,host,ilvD,,,,3132.0,,3116.0,1218.0,1472.0,977.0
gene-VC_RS15695,host,gene-VC_RS15695,251.0,315.0,279.0,248.0,418.0,315.0,528.0,625.0,452.0
gene-VC_RS02595,host,radC,7.0,4.0,6.0,15.0,23.0,7.0,18.0,26.0,14.0
gene-VC_RS07125,host,gene-VC_RS07125,39.0,64.0,65.0,56.0,111.0,71.0,126.0,127.0,88.0
gene-VC_RS11595,host,gene-VC_RS11595,750.0,1253.0,1067.0,800.0,1225.0,846.0,1050.0,1103.0,727.0
gene-VC_RS17760,host,gene-VC_RS17760,290.0,406.0,380.0,350.0,359.0,352.0,392.0,450.0,303.0
gene-VC_RS05490,host,gene-VC_RS05490,177.0,248.0,240.0,196.0,212.0,212.0,356.0,295.0,977.0
gene-VC_RS03120,host,gene-VC_RS03120,42.0,67.0,66.0,56.0,74.0,49.0,79.0,91.0,48.0
gene-VC_RS14105,host,mbhE,660.0,1007.0,966.0,736.0,975.0,780.0,691.0,797.0,477.0
gene-VC_RS02000,host,galU,1453.0,2362.0,1840.0,1922.0,2806.0,2205.0,1943.0,2456.0,1587.0
gene-VC_RS12975,host,trmL,210.0,309.0,286.0,417.0,403.0,334.0,372.0,478.0,292.0
gene-VC_RS02455,host,mscS,1405.0,1900.0,1597.0,1957.0,2419.0,2003.0,2821.0,,
gene-VC_RS15295,host,gene-VC_RS15295,772.0,1073.0,748.0,419.0,835.0,550.0,721.0,877.0,571.0
gene-VC_RS17215,host,gbpA,126.0,115.0,170.0,234.0,270.0,277.0,417.0,447.0,297.0
gene-VC_RS13875,host,gene-VC_RS13875,148.0,238.0,190.0,218.0,314.0,249.0,271.0,343.0,189.0
gene-VC_RS17285,host,gene-VC_RS17285,126.0,185.0,168.0,228.0,240.0,174.0,188.0,235.0,154.0
gene-VC_RS10725,host,gene-VC_RS10725,230.0,365.0,302.0,326.0,396.0,357.0,290.0,343.0,180.0
gene-VC_RS04150,host,tcpS,26.0,38.0,38.0,34.0,41.0,33.0,53.0,68.0,35.0
gene-VC_RS14865,host,gene-VC_RS14865,451.0,708.0,580.0,585.0,917.0,663.0,759.0,911.0,537.0
gene-VC_RS13170,host,gspC,845.0,1155.0,992.0,,,940.0,791.0,942.0,640.0
gene-VC_RS11495,host,gene-VC_RS11495,299.0,322.0,318.0,195.0,311.0,252.0,253.0,366.0,189.0
gene-VC_RS13630,host,gene-VC_RS13630,314.0,468.0,434.0,306.0,391.0,306.0,272.0,338.0,204.0
gene-VC_RS02835,host,gene-VC_RS02835,934.0,1387.0,1331.0,1131.0,1582.0,1184.0,853.0,1016.0,615.0
gene-VC_RS10955,host,ribE,1440.0,2283.0,1866.0,2708.0,3826.0,3166.0,,,
gene-VC_RS02150,host,gene-VC_RS02150,565.0,795.0,734.0,1118.0,1325.0,1587.0,1397.0,1557.0,1046.0
gene-VC_RS04605,host,vpsK,155.0,207.0,165.0,139.0,217.0,174.0,177.0,200.0,117.0
gene-VC_RS03225,host,folP,718.0,1032.0,865.0,772.0,1128.0,861.0,691.0,902.0,565.0
gene-VC_RS02020,host,gene-VC_RS02020,2464.0,,2887.0,2060.0,3226.0,2362.0,1941.0,2478.0,1480.0
gene-VC_RS07760,host,gene-VC_RS07760,601.0,871.0,749.0,453.0,630.0,444.0,300.0,333.0,214.0
gene-VC_RS09860,host,gene-VC_RS09860,523.0,697.0,718.0,659.0,796.0,721.0,,857.0,683.0
gene-VC_RS13920,host,icmH,119.0,176.0,166.0,133.0,160.0,122.0,89.0,97.0,55.0
gene-VC_RS07950,host,gene-VC_RS07950,319.0,469.0,431.0,353.0,461.0,391.0,402.0,465.0,306.0
gene-VC_RS00020,host,yidD,428.0,780.0,665.0,681.0,1068.0,779.0,1040.0,1398.0,820.0
gene-VC_RS16120,host,gene-VC_RS16120,744.0,1041.0,892.0,765.0,997.0,677.0,767.0,915.0,576.0
gene-VC_RS00310,host,gene-VC_RS00310,2109.0,3300.0,2589.0,1643.0,2416.0,1584.0,795.0,941.0,606.0
gene-VC_RS07380,host,mobA,284.0,384.0,292.0,253.0,353.0,266.0,277.0,276.0,192.0
gene-VC_RS00925,host,gene-VC_RS00925,553.0,691.0,714.0,733.0,810.0,668.0,581.0,628.0,439.0
gene-VC_RS05160,host,gene-VC_RS05160,453.0,668.0,639.0,643.0,833.0,676.0,689.0,713.0,462.0
gene-VC_RS07110,host,gene-VC_RS07110,16.0,41.0,17.0,24.0,32.0,27.0,28.0,19.0,21.0
gene-VC_RS14065,host,gene-VC_RS14065,169.0,208.0,238.0,225.0,265.0,204.0,253.0,327.0,189.0
gene-VC_RS15860,host,gene-VC_RS15860,762.0,1030.0,912.0,859.0,1200.0,923.0,1031.0,1295.0,868.0
gene-VC_RS10185,host,prmB,2424.0,3682.0,3095.0,2493.0,3759.0,2719.0,1965.0,,1628.0
gene-VC_RS14245,host,gene-VC_RS14245,223.0,317.0,266.0,231.0,254.0,200.0,210.0,228.0,138.0
gene-VC_RS18185,host,gene-VC_RS18185,291.0,428.0,376.0,273.0,472.0,334.0,201.0,324.0,149.0
gene-VC_RS15045,host,gene-VC_RS15045,296.0,347.0,359.0,371.0,462.0,408.0,819.0,762.0,539.0
gene-VC_RS14115,host,gene-VC_RS14115,144.0,176.0,163.0,163.0,186.0,181.0,251.0,299.0,217.0
gene-VC_RS08920,host,gene-VC_RS08920,1742.0,2807.0,2373.0,2182.0,3439.0,2433.0,2300.0,2937.0,1662.0
gene-VC_RS02615,host,gene-VC_RS02615,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
gene-VC_RS18405,host,gene-VC_RS18405,156.0,236.0,192.0,258.0,352.0,252.0,446.0,498.0,321.0
gene-VC_RS16635,host,gene-VC_RS16635,89.0,121.0,109.0,104.0,150.0,86.0,95.0,85.0,77.0
gene-VC_RS07090,host,gene-VC_RS07090_gene_rstR,656.0,825.0,699.0,705.0,985.0,788.0,1098.0,1192.0,773.0
gene-VC_RS13700,host,gene-VC_RS13700,63.0,57.0,72.0,80.0,109.0,99.0,108.0,113.0,84.0
gene-VC_RS12450,host,rpsH,,,,,,3026.0,,2835.0,1779.0
gene-VPVV882_gp60,phage,gene-VPVV882_gp60,482.0,556.0,630.0,,,,,,
gene-VC_RS03560,host,gene-VC_RS03560,1452.0,1375.0,1254.0,991.0,1558.0,1101.0,762.0,991.0,615.0
gene-VC_RS07390,host,gene-VC_RS07390,403.0,471.0,461.0,749.0,728.0,681.0,1166.0,1241.0,907.0
gene-VC_RS11330,host,gene-VC_RS11330,460.0,710.0,558.0,654.0,819.0,667.0,715.0,808.0,463.0
gene-VC_RS16250,host,gene-VC_RS16250,104.0,138.0,131.0,145.0,212.0,136.0,141.0,151.0,106.0
gene-VC_RS16295,host,gene-VC_RS16295,43.0,49.0,33.0,52.0,57.0,51.0,86.0,120.0,64.0
gene-VC_RS02895,host,degS,,,,,,,,,
gene-VC_RS17865,host,gene-VC_RS17865,341.0,397.0,409.0,439.0,485.0,406.0,475.0,579.0,371.0
gene-VC_RS18510,host,gene-VC_RS18510,597.0,908.0,778.0,793.0,962.0,743.0,523.0,797.0,473.0
gene-VC_RS11450,host,gene-VC_RS11450,467.0,739.0,587.0,609.0,747.0,550.0,256.0,357.0,199.0
gene-VC_RS15370,host,gene-VC_RS15370,350.0,415.0,410.0,400.0,577.0,467.0,957.0,1074.0,800.0
gene-VC_RS14615,host,gene-VC_RS14615,426.0,601.0,521.0,563.0,599.0,500.0,609.0,763.0,475.0
gene-VC_RS03480,host,gene-VC_RS03480_gene_murQ,503.0,693.0,573.0,483.0,631.0,560.0,,774.0,549.0
gene-VC_RS16885,host,traF,355.0,541.0,446.0,364.0,520.0,416.0,386.0,423.0,269.0
gene-VC_RS17300,host,gene-VC_RS17300,507.0,630.0,622.0,640.0,663.0,599.0,1070.0,1134.0,914.0
gene-VC_RS13015,host,gene-VC_RS13015,788.0,1226.0,1058.0,1054.0,1332.0,998.0,983.0,1095.0,713.0
gene-VC_RS16715,host,gene-VC_RS16715,138.0,204.0,174.0,215.0,263.0,196.0,294.0,297.0,169.0
gene-VC_RS15925,host,gene-VC_RS15925,368.0,553.0,521.0,577.0,807.0,578.0,771.0,894.0,682.0
gene-VC_RS17655,host,hutX,584.0,914.0,696.0,1086.0,1358.0,1058.0,727.0,892.0,577.0
gene-VC_RS06880,host,gene-VC_RS06880,672.0,909.0,964.0,2169.0,1944.0,1937.0,,,
gene-VC_RS01610,host,rplL,,,,,,,,,
gene-VC_RS08245,host,gene-VC_RS08245,227.0,330.0,303.0,262.0,364.0,294.0,226.0,220.0,167.0
gene-VC_RS04470,host,syd,622.0,1090.0,829.0,976.0,1312.0,920.0,714.0,855.0,551.0
gene-VC_RS09040,host,gene-VC_RS09040,497.0,779.0,593.0,310.0,483.0,381.0,167.0,251.0,144.0
gene-VC_RS03620,host,yegQ,1337.0,1914.0,1695.0,2487.0,2544.0,2215.0,,,
gene-VC_RS12900,host,priA,1041.0,1599.0,1450.0,1554.0,3273.0,1504.0,1677.0,1755.0,
gene-VC_RS05150,host,fadJ,726.0,1098.0,937.0,731.0,925.0,650.0,835.0,931.0,685.0
gene-VC_RS07100,host,gene-VC_RS07100,49.0,66.0,50.0,55.0,93.0,69.0,119.0,149.0,98.0
gene-VC_RS06540,host,hppD,127.0,163.0,152.0,159.0,199.0,163.0,144.0,149.0,110.0
gene-VC_RS09205,host,gene-VC_RS09205,1680.0,2447.0,2175.0,1928.0,2620.0,2037.0,1833.0,2190.0,1421.0
gene-VC_RS10145,host,gene-VC_RS10145,1240.0,1975.0,1690.0,1583.0,2302.0,1809.0,3149.0,2300.0,1436.0
gene-VC_RS16280,host,gene-VC_RS16280,20.0,31.0,30.0,28.0,37.0,39.0,66.0,58.0,41.0
gene-VC_RS08905,host,ruvA,611.0,811.0,823.0,1139.0,1358.0,1143.0,1251.0,1378.0,933.0
gene-VC_RS12690,host,gene-VC_RS12690,42.0,59.0,65.0,90.0,123.0,110.0,118.0,155.0,90.0
gene-VC_RS03355,host,brnQ,,,,,,,,,
gene-VC_RS14385,host,hlyA,191.0,237.0,237.0,289.0,314.0,238.0,407.0,437.0,297.0
gene-VC_RS03525,host,sltY,1357.0,2069.0,1814.0,1637.0,2362.0,1715.0,1505.0,1907.0,1232.0
gene-VC_RS12405,host,rpsK,,,,,,,,,
gene-VC_RS07695,host,gene-VC_RS07695,246.0,260.0,271.0,179.0,271.0,204.0,259.0,320.0,196.0
gene-VC_RS14755,host,gene-VC_RS14755,798.0,1038.0,928.0,741.0,1075.0,775.0,497.0,537.0,372.0
gene-VC_RS09615,host,gene-VC_RS09615_gene_msrB,368.0,516.0,468.0,553.0,659.0,588.0,500.0,557.0,355.0
gene-VC_RS07825,host,gene-VC_RS07825,61.0,64.0,61.0,93.0,114.0,89.0,122.0,147.0,97.0
gene-VC_RS00205,host,fmt,710.0,882.0,739.0,753.0,1025.0,800.0,728.0,817.0,556.0
gene-VC_RS12470,host,rplN,,,,,,,,,
gene-VC_RS04620,host,gene-VC_RS04620,459.0,623.0,585.0,606.0,792.0,687.0,1435.0,1645.0,1228.0
gene-VC_RS12510,host,rplW,,,,,,,1967.0,,1473.0
gene-VC_RS11125,host,gene-VC_RS11125,210.0,289.0,326.0,256.0,377.0,335.0,237.0,226.0,150.0
gene-VC_RS01555,host,coaA,1000.0,1461.0,1345.0,1308.0,1576.0,1296.0,1387.0,1585.0,1018.0
gene-VC_RS01725,host,queG,1490.0,2026.0,1911.0,2813.0,3238.0,2769.0,,,
gene-VC_RS01320,host,gene-VC_RS01320,847.0,1347.0,1135.0,857.0,1241.0,873.0,1508.0,1073.0,740.0
gene-VC_RS08190,host,torC,82.0,114.0,100.0,141.0,186.0,145.0,310.0,286.0,206.0
gene-VC_RS18280,host,gene-VC_RS18280,233.0,305.0,357.0,463.0,589.0,492.0,479.0,618.0,410.0
gene-VC_RS08765,host,gene-VC_RS08765,109.0,160.0,144.0,191.0,207.0,158.0,234.0,335.0,208.0
gene-VC_RS17745,host,gene-VC_RS17745,154.0,199.0,185.0,220.0,285.0,229.0,434.0,470.0,352.0
gene-VC_RS08120,host,pspA,292.0,408.0,340.0,373.0,670.0,422.0,642.0,773.0,456.0
gene-VC_RS09415,host,gene-VC_RS09415,657.0,851.0,738.0,745.0,1188.0,917.0,604.0,723.0,435.0
gene-VC_RS00895,host,gene-VC_RS00895,450.0,737.0,616.0,665.0,833.0,616.0,803.0,921.0,690.0
gene-VC_RS17230,host,speB,872.0,1530.0,1099.0,1499.0,1855.0,1463.0,1762.0,2151.0,1371.0
gene-VC_RS09560,host,gene-VC_RS09560,451.0,674.0,553.0,594.0,800.0,537.0,543.0,684.0,393.0
gene-VC_RS04380,host,gene-VC_RS04380,604.0,1042.0,768.0,453.0,785.0,511.0,287.0,364.0,235.0
gene-VC_RS00100,host,gene-VC_RS00100,83.0,134.0,137.0,141.0,167.0,171.0,277.0,313.0,190.0
gene-VC_RS03175,host,vexE,1439.0,2052.0,1863.0,1875.0,2743.0,1963.0,1707.0,2239.0,1306.0
gene-VC_RS05440,host,gene-VC_RS05440,1091.0,1640.0,1334.0,1163.0,1293.0,1070.0,1021.0,1285.0,857.0
gene-VC_RS02360,host,proC,691.0,949.0,702.0,699.0,988.0,603.0,598.0,717.0,440.0
gene-VC_RS11195,host,recC,1036.0,1536.0,1423.0,1036.0,2472.0,1097.0,926.0,1079.0,760.0
gene-VC_RS12170,host,gene-VC_RS12170,1041.0,1502.0,1305.0,1893.0,2433.0,1929.0,1915.0,2155.0,1403.0
gene-VC_RS12855,host,gene-VC_RS12855,92.0,1308.0,143.0,119.0,158.0,144.0,73.0,93.0,56.0
gene-VC_RS14345,host,gene-VC_RS14345,404.0,559.0,485.0,469.0,617.0,475.0,488.0,540.0,377.0
gene-VC_RS03405,host,lgt,643.0,977.0,945.0,796.0,1260.0,899.0,1226.0,,834.0
gene-VC_RS09245,host,gene-VC_RS09245,44.0,24.0,40.0,44.0,62.0,37.0,50.0,75.0,57.0
gene-VC_RS13990,host,rbsK,104.0,197.0,134.0,141.0,221.0,134.0,167.0,175.0,94.0
gene-VC_RS14550,host,gene-VC_RS14550,46.0,90.0,87.0,58.0,92.0,65.0,69.0,75.0,42.0
gene-VC_RS05355,host,gene-VC_RS05355,,,,,,,,,
gene-VC_RS06675,host,gene-VC_RS06675,819.0,1271.0,1112.0,836.0,1110.0,859.0,750.0,895.0,572.0
gene-VC_RS08075,host,gene-VC_RS08075,621.0,892.0,809.0,750.0,907.0,745.0,1012.0,1126.0,740.0
gene-VC_RS02805,host,gene-VC_RS02805,763.0,866.0,978.0,1142.0,1084.0,719.0,254.0,183.0,225.0
gene-VC_RS03445,host,ileS,,,,,,,,,
gene-VC_RS02440,host,epd,900.0,1309.0,1091.0,1353.0,1682.0,1393.0,1390.0,3263.0,1212.0
gene-VC_RS05995,host,ihfA,598.0,692.0,673.0,861.0,844.0,807.0,844.0,844.0,590.0
gene-VC_RS02405,host,rsmE,575.0,1046.0,842.0,707.0,1035.0,732.0,368.0,368.0,256.0
gene-VC_RS02575,host,gene-VC_RS02575,609.0,978.0,903.0,776.0,981.0,779.0,755.0,1023.0,591.0
gene-VC_RS05210,host,sohB,560.0,774.0,659.0,833.0,1252.0,927.0,923.0,1141.0,600.0
gene-VC_RS07970,host,gene-VC_RS07970,128.0,221.0,154.0,116.0,181.0,137.0,123.0,149.0,144.0
gene-VC_RS17650,host,hutZ,847.0,1273.0,997.0,1614.0,1876.0,1334.0,853.0,1061.0,688.0
gene-VC_RS03570,host,pgeF,279.0,442.0,411.0,463.0,585.0,470.0,621.0,817.0,504.0
gene-VC_RS09895,host,ccmD,208.0,241.0,243.0,240.0,292.0,255.0,320.0,323.0,236.0
gene-VC_RS04895,host,asnB,2305.0,3317.0,2731.0,1416.0,1977.0,1583.0,1077.0,1278.0,803.0
gene-VC_RS04195,host,gene-VC_RS04195,90.0,138.0,123.0,96.0,156.0,119.0,181.0,233.0,135.0
gene-VC_RS09170,host,nhaB,1954.0,2895.0,2627.0,2611.0,3376.0,2622.0,,3735.0,
gene-VC_RS07940,host,gene-VC_RS07940,373.0,563.0,497.0,435.0,482.0,374.0,432.0,486.0,317.0
gene-VC_RS12295,host,gene-VC_RS12295,183.0,298.0,267.0,403.0,417.0,316.0,683.0,412.0,331.0
