Geneid,Entity,Symbol,Ctrl_R1,Ctrl_R2,Ctrl_R3,0_R1,0_R2,0_R3,2_R1,2_R2,2_R3,5_R1,5_R2,5_R3,10_R1,10_R2,10_R3,20_R1,20_R2,20_R3,30_R1,30_R2,30_R3
gene-CPT_phageK_gp047,phage,gene-CPT_phageK_gp047,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,3.7612001156935624,2.0794415416798357,2.3978952727983707,6.68586094706836,4.859812404361672,6.940222469119639,7.6251071482389,7.480992162869525,7.20934025660291,6.0867747269123065,6.371611847231857,5.872117789475416,5.4680601411351315,5.337538079701318,4.969813299576001
gene-SAURSH1000_RS03465,host,recQ,6.507277712385012,6.901737206656574,6.532334292222349,6.9650803456014065,7.379008127628304,6.7661917146603505,6.904750769961838,7.295735072749282,6.576469569048224,6.821107472256465,7.085064293952548,5.814130531825066,6.113682179832232,6.546785410760524,5.0369526024136295,5.225746673713202,5.342334251964811,4.454347296253507,4.875197323201151,5.2574953720277815,3.6635616461296463
gene-SAURSH1000_RS01715,host,ahpF,8.224699561967235,9.21830854162536,8.231908243564177,8.343077871169383,9.655410734676707,7.99598047476376,8.560061091643414,9.632531483999934,8.158229916959494,8.2960476427647,9.650850821827147,7.452402451223638,7.903596289614301,9.43946599496794,7.067319848653476,7.341483852363161,7.837948916025283,6.434546518787453,6.899723107284872,7.5256399750415355,5.955837369464831
gene-SAURSH1000_RS11485,host,gene-SAURSH1000_RS11485,7.918264686095274,7.818027938530729,7.647786045440933,8.344505083590521,7.783224016336037,7.70796153183549,8.277666160851503,7.925157512224703,7.738052297689316,8.224431573221159,7.96311205897929,7.1592919047975645,7.540090320145325,7.787382026484701,6.111467339502679,6.432940092739179,6.553933404025811,5.356586274672012,6.439350371100098,6.448889394146858,4.976733742420574
gene-CPT_phageK_gt001,phage,tRNA-Met,0.0,0.0,0.0,2.9444389791664403,0.0,0.6931471805599453,3.58351893845611,1.3862943611198906,2.9444389791664403,5.777652323222656,4.564348191467836,6.693323668269949,6.756932389247553,6.807934943699926,6.98100574072173,7.731930721948486,7.037905963447182,7.912423121473705,7.762596048540069,7.297091005160418,7.1770187659099
gene-SAURSH1000_RS05435,host,ileS,7.942717540573791,7.8083230503910555,7.9483852851118995,8.213381737034572,7.844240718141811,7.96346006663897,8.331827004436057,8.17413934342947,7.89655270164304,8.152774052744075,8.432288684325794,7.423568444259167,7.4821189235521155,8.21851757748959,6.759255270663693,6.406879986069314,6.71295620067707,5.958424693029782,6.18826412308259,6.814542897259958,5.472270673671475
gene-SAURSH1000_RS10745,host,rplN,9.222170123729759,8.808518618782816,8.796036315200814,9.129455643235719,8.622093601241607,8.654517382279456,9.064505023752638,9.185022563991893,8.50976567558744,9.051461866908694,9.602855320908718,8.168486417126681,8.158229916959494,9.026417533815254,7.6783263565068856,6.8966943316227125,7.266128779556451,6.889591308354466,6.71174039505618,7.321188556739478,6.352629396319567
gene-SAURSH1000_RS07790,host,rplU,8.833171133022866,8.595819511871428,8.606485298894999,9.127827950401718,8.842893331055539,8.656433258507741,9.318656515459642,8.989444293202451,8.808518618782816,8.95789673495042,9.346443454968522,8.509967146324497,8.036249942132116,8.885025658050846,7.610357618312838,7.213768308118642,7.323830566202317,6.61472560020376,7.098375638590786,7.495541943884256,6.208590026096629
gene-SAURSH1000_RS13175,host,vraD,2.4849066497880004,3.044522437723423,2.5649493574615367,2.5649493574615367,2.302585092994046,2.8903717578961645,2.833213344056216,2.70805020110221,2.5649493574615367,3.1780538303479458,3.044522437723423,1.9459101490553132,2.3978952727983707,3.091042453358316,0.6931471805599453,0.6931471805599453,1.6094379124341003,0.0,0.6931471805599453,1.3862943611198906,0.0
gene-SAURSH1000_RS02370,host,gene-SAURSH1000_RS02370,6.779921907472252,5.849324779946859,6.45833828334479,6.520621127558696,6.0063531596017325,5.384495062789089,6.80903930604298,5.924255797414532,6.144185634125646,6.401917196727186,6.432940092739179,6.1463292576688975,5.627621113690637,6.741700694652055,5.003946305945459,5.638354669333745,5.187385805840755,4.882801922586371,5.2832037287379885,5.342334251964811,4.477336814478207
gene-SAURSH1000_RS02505,host,rplA,9.446913343602054,9.016998311898762,9.229554590899987,9.693260226488464,9.304377013902565,9.204825191288073,9.784197131344804,9.500693872983122,9.193601047971885,9.410665553209713,9.905685136079615,8.732788324973118,8.504918160540624,9.36426245424844,8.099554282376364,7.755338812846501,8.00903068506973,7.197435354096591,7.653494909661253,7.972121128921655,6.71295620067707
gene-SAURSH1000_RS06980,host,gene-SAURSH1000_RS06980,3.8501476017100584,4.060443010546419,3.713572066704308,3.9512437185814275,4.04305126783455,4.0943445622221,3.912023005428146,4.31748811353631,3.6635616461296463,4.290459441148391,4.343805421853684,3.2188758248682006,3.6635616461296463,4.007333185232471,2.772588722239781,2.302585092994046,2.5649493574615367,1.3862943611198906,2.4849066497880004,3.091042453358316,1.6094379124341003
gene-SAURSH1000_RS08390,host,gene-SAURSH1000_RS08390,5.214935757608986,4.6913478822291435,6.082218910376446,5.480638923341991,3.8918202981106265,5.4680601411351315,5.54907608489522,3.9318256327243257,5.117993812416755,5.869296913133774,4.382026634673881,5.049856007249537,6.2285110035911835,4.543294782270004,5.117993812416755,4.343805421853684,3.970291913552122,4.219507705176107,3.9318256327243257,4.204692619390966,3.58351893845611
gene-SAURSH1000_RS09635,host,gene-SAURSH1000_RS09635,2.302585092994046,2.772588722239781,1.791759469228055,2.772588722239781,2.8903717578961645,1.791759469228055,2.833213344056216,2.995732273553991,2.0794415416798357,2.8903717578961645,2.302585092994046,2.0794415416798357,2.772588722239781,2.8903717578961645,1.3862943611198906,1.791759469228055,2.302585092994046,0.0,1.6094379124341003,1.3862943611198906,0.0
gene-SAURSH1000_RS12370,host,clpL,4.787491742782046,8.002694162283937,5.501258210544727,5.19295685089021,6.994849985833071,5.4680601411351315,5.187385805840755,5.966146739123692,5.272999558563747,5.978885764901122,5.342334251964811,4.727387818712341,7.713784616598755,7.741967899820685,6.1463292576688975,6.983789965258135,7.446585099157725,5.808142489980444,6.077642243349034,7.466227556215481,4.990432586778736
gene-SAURSH1000_RS08350,host,leuS,7.403670290012373,6.993932975223189,7.382746449738912,7.684324067681155,6.930494765951626,7.505492274737424,7.778211474512493,7.302496423727326,7.347943823148687,7.845807502637805,7.660114319173928,6.745236349484363,7.142827401161621,7.705262474866325,6.1675164908883415,6.016157159698354,6.431331081933479,5.484796933490655,5.652489180268651,6.4425401664681985,5.117993812416755
gene-SAURSH1000_RS07305,host,gene-SAURSH1000_RS07305,6.300785794663244,6.495265555937008,6.444131256700441,6.862757913051401,6.424869023905388,6.587550014824796,6.925595197110468,6.473890696352274,6.559615237493242,7.272398392570047,6.584791392385716,5.564520407322694,6.77078942390898,6.565264970035361,5.135798437050262,5.181783550292085,5.53338948872752,4.406719247264253,4.912654885736052,5.442417710521793,3.4011973816621555
gene-SAURSH1000_RS04765,host,gene-SAURSH1000_RS04765,6.040254711277414,5.87493073085203,5.54907608489522,6.363028103540465,5.438079308923196,5.455321115357702,6.349138991379798,5.6131281063880705,5.883322388488279,6.272877006546167,5.91350300563827,5.631211781821365,5.973809611869261,6.186208623900494,4.912654885736052,5.501258210544727,5.123963979403259,4.454347296253507,5.081404364984463,5.198497031265826,3.332204510175204
gene-SAURSH1000_RS09165,host,sgtB,5.337538079701318,5.438079308923196,5.159055299214529,6.0014148779611505,5.484796933490655,5.272999558563747,5.87493073085203,5.627621113690637,5.493061443340548,6.021023349349527,5.796057750765372,4.890349128221754,5.572154032177765,5.598421958998375,4.394449154672439,4.442651256490317,4.382026634673881,3.828641396489095,4.23410650459726,4.394449154672439,3.1780538303479458
gene-SAURSH1000_RS00605,host,gene-SAURSH1000_RS00605,3.332204510175204,3.1780538303479458,3.6635616461296463,3.8918202981106265,2.5649493574615367,3.58351893845611,3.4657359027997265,2.70805020110221,3.4339872044851463,3.6375861597263857,3.091042453358316,2.9444389791664403,2.995732273553991,3.091042453358316,2.1972245773362196,1.9459101490553132,2.0794415416798357,1.0986122886681098,2.3978952727983707,1.791759469228055,0.6931471805599453
gene-SAURSH1000_RS10740,host,rplX,8.627660644442209,8.340933226000878,8.270269111436624,8.714567550836485,8.255568653283746,8.387539983189367,8.606302366488013,8.823647949191303,8.110427237575024,8.748304912379623,9.13140538388804,7.635786861395585,7.893945138235959,8.637462023807181,7.183111701743281,6.450470422144176,6.901737206656574,6.230481447578482,6.35088571671474,6.855408798609928,5.755742213586912
gene-SAURSH1000_RS00075,host,rplI,6.683360945766275,6.849066282633458,6.771935555839602,6.894670039433482,6.790097235513905,6.960347729101308,7.024649030453636,6.93828448401696,6.481577129276431,7.047517221357296,7.039660349862076,6.0063531596017325,6.493753839851686,6.884486652042782,5.5909869805108565,5.438079308923196,5.703782474656201,4.976733742420574,4.897839799950911,5.771441123130016,4.343805421853684
gene-CPT_phageK_gt003,phage,tRNA-Phe,0.0,0.0,0.0,3.784189633918261,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.791759469228055,4.454347296253507,3.091042453358316,5.099866427824199,6.3578422665081,6.0014148779611505,6.391917113392602,8.19836438996762,7.532088143541722,7.668093709082406,8.20166019080868,7.432483807917119,7.017506142941256
gene-SAURSH1000_RS11645,host,gene-SAURSH1000_RS11645,6.744059186311348,7.814803429489359,6.742880635791903,7.298445101508147,7.946617563244473,6.546785410760524,7.77779262633883,7.992944547318106,7.02197642307216,7.687538766201629,7.933438387627489,6.38856140554563,7.036148493750536,7.2456550675945355,5.645446897643238,6.135564891081739,5.926926025970411,5.0369526024136295,5.568344503761097,5.771441123130016,4.465908118654584
gene-SAURSH1000_RS01410,host,gene-SAURSH1000_RS01410,2.5649493574615367,2.6390573296152584,1.6094379124341003,2.4849066497880004,2.0794415416798357,1.6094379124341003,2.6390573296152584,2.1972245773362196,1.791759469228055,1.3862943611198906,2.302585092994046,0.0,1.9459101490553132,1.3862943611198906,0.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.6931471805599453
gene-SAURSH1000_RS03650,host,prfB,5.973809611869261,6.133398042996649,6.028278520230698,6.139884552226255,6.255750041753367,6.016157159698354,6.369900982828227,6.3784261836515865,6.113682179832232,6.2422232654551655,6.655440350367647,5.517452896464707,5.5134287461649825,6.298949246855942,4.912654885736052,4.634728988229636,4.74493212836325,4.2626798770413155,4.418840607796598,5.030437921392435,3.4339872044851463
gene-SAURSH1000_RS10915,host,mobB,4.941642422609304,5.25227342804663,4.804021044733257,5.225746673713202,5.081404364984463,4.983606621708336,5.337538079701318,5.41610040220442,4.890349128221754,5.420534999272286,5.54907608489522,4.51085950651685,4.983606621708336,5.6240175061873385,3.58351893845611,3.9318256327243257,4.543294782270004,2.8903717578961645,3.713572066704308,4.6443908991413725,2.995732273553991
gene-SAURSH1000_RS04070,host,gene-SAURSH1000_RS04070,6.056784013228625,6.198478716492308,6.1224928095143865,6.373319789577012,5.849324779946859,6.154858094016418,6.683360945766275,5.998936561946683,6.124683390894205,6.511745329644728,6.295266001439646,5.497168225293202,6.035481432524756,6.361302477572996,5.0369526024136295,4.804021044733257,5.198497031265826,4.110873864173311,4.465908118654584,5.313205979041787,3.4657359027997265
gene-SAURSH1000_RS06285,host,gene-SAURSH1000_RS06285,4.5217885770490405,4.74493212836325,4.564348191467836,5.1298987149230735,4.672828834461906,4.477336814478207,5.030437921392435,4.897839799950911,4.343805421853684,5.1298987149230735,4.624972813284271,3.970291913552122,4.276666119016055,4.04305126783455,2.8903717578961645,3.4657359027997265,3.4965075614664802,1.791759469228055,3.2188758248682006,3.1354942159291497,1.9459101490553132
gene-SAURSH1000_RS12580,host,gene-SAURSH1000_RS12580,6.598509028614515,7.607381425639791,6.642486801367256,6.677083461247136,7.699389406256737,6.56244409369372,6.92951677076365,7.538494999413465,6.726233402358747,6.825460036255307,6.893656354602635,5.638354669333745,6.300785794663244,6.839476438228843,4.9344739331306915,5.545177444479562,5.68697535633982,4.248495242049359,4.762173934797756,5.730099782973574,3.4657359027997265
gene-SAURSH1000_RS06320,host,gene-SAURSH1000_RS06320,3.6635616461296463,3.6109179126442243,3.6109179126442243,4.532599493153256,3.8918202981106265,3.784189633918261,4.564348191467836,3.970291913552122,3.9318256327243257,4.6443908991413725,3.8918202981106265,3.6888794541139363,4.330733340286331,3.9889840465642745,2.0794415416798357,2.6390573296152584,2.995732273553991,2.0794415416798357,2.4849066497880004,2.8903717578961645,0.6931471805599453
gene-SAURSH1000_RS02015,host,gene-SAURSH1000_RS02015,5.87493073085203,5.225746673713202,5.638354669333745,6.300785794663244,5.476463551931511,5.572154032177765,6.210600077024653,5.356586274672012,5.703782474656201,6.230481447578482,5.5093883366279774,5.288267030694535,5.855071922202427,5.389071729816501,4.564348191467836,4.77912349311153,4.248495242049359,3.828641396489095,4.465908118654584,4.290459441148391,3.6109179126442243
gene-SAURSH1000_RS12720,host,gene-SAURSH1000_RS12720,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,,0.6931471805599453,1.3862943611198906,,1.3862943611198906,0.0,,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gene-SAURSH1000_RS08455,host,gene-SAURSH1000_RS08455,4.927253685157205,4.770684624465665,4.174387269895637,5.3471075307174685,5.075173815233827,4.61512051684126,5.225746673713202,5.247024072160486,4.605170185988092,5.225746673713202,5.4116460518550396,3.713572066704308,4.3694478524670215,5.081404364984463,3.1780538303479458,3.58351893845611,3.6375861597263857,2.5649493574615367,3.6888794541139363,3.58351893845611,1.9459101490553132
gene-SAURSH1000_RS07675,host,gene-SAURSH1000_RS07675,6.028278520230698,6.782192056006791,6.4457198193855785,6.439350371100098,6.434546518787453,6.349138991379798,6.255750041753367,5.905361848054571,6.304448802421981,6.967909201801884,5.556828061699537,5.5093883366279774,7.10085190894405,6.008813185442595,5.58724865840025,5.438079308923196,5.5134287461649825,4.653960350157523,4.499809670330265,5.288267030694535,4.174387269895637
gene-SAURSH1000_RS03730,host,gene-SAURSH1000_RS03730,4.927253685157205,5.54907608489522,5.293304824724492,5.402677381872279,5.802118375377063,5.262690188904886,5.1647859739235145,5.209486152841421,5.198497031265826,5.780743515792329,4.9344739331306915,4.574710978503383,5.831882477283517,5.0689042022202315,4.61512051684126,4.418840607796598,4.59511985013459,3.4657359027997265,3.912023005428146,4.110873864173311,3.1354942159291497
gene-SAURSH1000_RS08345,host,gene-SAURSH1000_RS08345,5.4116460518550396,4.969813299576001,5.3706380281276624,5.780743515792329,4.875197323201151,5.786897381366708,5.752572638825633,5.375278407684165,5.44673737166631,5.986452005284438,5.7430031878094825,4.941642422609304,5.262690188904886,5.6937321388027,4.0943445622221,4.04305126783455,4.584967478670572,3.784189633918261,4.060443010546419,4.477336814478207,3.091042453358316
gene-SAURSH1000_RS09500,host,gene-SAURSH1000_RS09500,4.5217885770490405,4.248495242049359,4.248495242049359,5.313205979041787,4.48863636973214,4.330733340286331,5.087596335232384,4.51085950651685,4.672828834461906,5.351858133476067,4.653960350157523,4.219507705176107,4.762173934797756,4.1588830833596715,3.58351893845611,3.4965075614664802,2.995732273553991,2.1972245773362196,3.4657359027997265,2.5649493574615367,1.9459101490553132
gene-SAURSH1000_RS08265,host,gene-SAURSH1000_RS08265,8.128290171607052,8.120291313968561,8.08394570229562,8.39773375137891,8.25582842728183,8.178358165605836,8.256607344626158,8.491054533806542,7.81923445385907,8.503297086224126,8.589141690728821,7.3098814858247865,7.845024417241484,8.061486866871327,6.80128303447162,6.568077911411976,6.999422467507961,5.831882477283517,6.218600119691729,7.004881989712859,5.318119993844216
