Geneid,Entity,Symbol,5_R1,5_R2,5_R3,15_R1,15_R2,15_R3,30_R1,30_R2,30_R3
gene-Saur515_RS04615,host,queD,156.0,175.0,185.0,57.0,73.0,119.0,125.0,71.0,57.0
gene-Saur515_RS06035,host,gene-Saur515_RS06035,56.0,66.0,68.0,11.0,17.0,30.0,27.0,14.0,8.0
gene-Saur515_RS12930,host,gene-Saur515_RS12930,7.0,5.0,6.0,4.0,1.0,0.0,1.0,2.0,0.0
gene-Saur515_RS13910,host,gene-Saur515_RS13910,155.0,126.0,149.0,71.0,88.0,113.0,199.0,69.0,91.0
gene-Saur515_RS10865,host,gene-Saur515_RS10865,940.0,1079.0,1005.0,301.0,257.0,465.0,322.0,248.0,141.0
gene-Saur515_RS12300,host,queG,303.0,311.0,355.0,88.0,78.0,124.0,110.0,77.0,37.0
gene-Saur515_RS02375,host,gene-Saur515_RS02375,82.0,95.0,111.0,32.0,42.0,42.0,32.0,9.0,4.0
gene-Saur515_RS10095,host,mvaD,977.0,1107.0,1067.0,376.0,361.0,528.0,428.0,431.0,277.0
gene-Saur515_RS02595,host,hlgB,37.0,51.0,40.0,34.0,40.0,76.0,99.0,70.0,41.0
gene-Saur515_RS11530,host,gene-Saur515_RS11530,215.0,269.0,251.0,66.0,71.0,129.0,202.0,85.0,64.0
gene-Saur515_RS02985,host,gene-Saur515_RS02985,448.0,461.0,552.0,97.0,92.0,141.0,158.0,141.0,52.0
gene-Saur515_RS04470,host,gene-Saur515_RS04470,639.0,821.0,736.0,202.0,180.0,265.0,316.0,234.0,144.0
gene-Saur515_RS03675,host,gene-Saur515_RS03675,468.0,486.0,513.0,157.0,118.0,224.0,149.0,137.0,91.0
gene-Saur515_RS10140,host,gene-Saur515_RS10140,288.0,296.0,350.0,67.0,52.0,109.0,90.0,79.0,48.0
gene-Saur515_RS08355,host,cyoE,2456.0,2791.0,2793.0,624.0,585.0,949.0,998.0,603.0,393.0
gene-Saur515_RS07985,host,menD,1228.0,1390.0,1303.0,523.0,535.0,712.0,582.0,394.0,277.0
gene-Saur515_RS02770,host,gene-Saur515_RS02770,69.0,67.0,74.0,22.0,24.0,30.0,26.0,19.0,13.0
gene-Saur515_RS00255,host,gene-Saur515_RS00255,633.0,824.0,765.0,110.0,105.0,164.0,142.0,112.0,55.0
gene-Saur515_RS02795,host,gene-Saur515_RS02795,694.0,709.0,745.0,143.0,159.0,243.0,140.0,105.0,76.0
gene-phage515_00233,phage,gene-phage515_00233,,,,,,,,,
gene-Saur515_RS12135,host,gene-Saur515_RS12135,62.0,71.0,83.0,18.0,18.0,26.0,49.0,20.0,18.0
gene-Saur515_RS11475,host,gene-Saur515_RS11475,,,,,,,,,
gene-Saur515_RS09040,host,fmtB,181.0,190.0,160.0,43.0,40.0,62.0,98.0,20.0,25.0
gene-Saur515_RS06415,host,gene-Saur515_RS06415,568.0,461.0,561.0,151.0,129.0,273.0,222.0,219.0,103.0
gene-Saur515_RS06750,host,gene-Saur515_RS06750,1081.0,1215.0,1415.0,374.0,264.0,531.0,645.0,445.0,240.0
gene-Saur515_RS08630,host,gene-Saur515_RS08630_gene_pepF,1320.0,1574.0,1580.0,365.0,305.0,505.0,534.0,394.0,196.0
gene-Saur515_RS00060,host,lrgB,1345.0,2381.0,1558.0,667.0,778.0,725.0,,723.0,
gene-phage515_00004,phage,gene-phage515_00004,1789.0,2104.0,1919.0,,,,,,
gene-Saur515_RS12030,host,ftsH,,,,,,,,,
gene-Saur515_RS05395,host,gene-Saur515_RS05395,10.0,10.0,7.0,1.0,3.0,1.0,3.0,6.0,4.0
gene-Saur515_RS14345,host,aph(2'')-Ia,,,,,,,1418.0,,
gene-Saur515_RS04490,host,gene-Saur515_RS04490,173.0,149.0,156.0,43.0,42.0,62.0,58.0,36.0,9.0
gene-Saur515_RS05505,host,pgeF,297.0,259.0,347.0,77.0,69.0,122.0,111.0,71.0,46.0
gene-Saur515_RS09550,host,gene-Saur515_RS09550,99.0,127.0,118.0,15.0,17.0,43.0,40.0,24.0,21.0
gene-Saur515_RS02175,host,farR,223.0,253.0,287.0,54.0,51.0,71.0,119.0,75.0,50.0
gene-Saur515_RS12780,host,gene-Saur515_RS12780,20.0,13.0,25.0,5.0,5.0,7.0,8.0,8.0,4.0
gene-Saur515_RS00540,host,cap8P,122.0,144.0,175.0,37.0,29.0,45.0,55.0,40.0,19.0
gene-Saur515_RS12675,host,gene-Saur515_RS12675,2196.0,2576.0,2565.0,630.0,543.0,939.0,820.0,641.0,375.0
gene-Saur515_RS09790,host,gene-Saur515_RS09790,1231.0,1276.0,1439.0,348.0,332.0,528.0,392.0,284.0,144.0
gene-Saur515_RS09075,host,gene-Saur515_RS09075,1032.0,1105.0,1199.0,245.0,227.0,442.0,349.0,328.0,155.0
gene-Saur515_RS00115,host,gene-Saur515_RS00115,850.0,863.0,917.0,219.0,231.0,416.0,307.0,262.0,155.0
gene-Saur515_RS02430,host,gene-Saur515_RS02430,578.0,616.0,581.0,164.0,196.0,334.0,452.0,384.0,174.0
gene-Saur515_RS04120,host,gene-Saur515_RS04120,66.0,73.0,82.0,31.0,23.0,47.0,56.0,64.0,29.0
gene-phage515_00099,phage,gene-phage515_00099,414.0,394.0,395.0,,,,,,
gene-Saur515_RS03395,host,gene-Saur515_RS03395,40.0,29.0,26.0,19.0,18.0,34.0,12.0,8.0,7.0
gene-Saur515_RS10105,host,gene-Saur515_RS10105,,,,,,,,,
gene-Saur515_RS10840,host,dinB,200.0,254.0,255.0,106.0,93.0,179.0,177.0,152.0,96.0
gene-Saur515_RS05495,host,ftsA,,,,,,,,,
gene-Saur515_RS05745,host,ftsY,660.0,695.0,719.0,188.0,208.0,339.0,258.0,117.0,111.0
gene-Saur515_RS03560,host,rpsH,2418.0,2146.0,2292.0,736.0,589.0,854.0,1096.0,307.0,396.0
gene-Saur515_RS00125,host,gene-Saur515_RS00125,47.0,55.0,64.0,22.0,14.0,28.0,44.0,26.0,16.0
gene-Saur515_RS07760,host,gene-Saur515_RS07760,199.0,184.0,171.0,33.0,57.0,72.0,93.0,73.0,31.0
gene-Saur515_RS01240,host,gdpP,,,,,,,,,
gene-Saur515_RS01755,host,gene-Saur515_RS01755,506.0,542.0,620.0,119.0,122.0,212.0,218.0,171.0,99.0
gene-Saur515_RS04995,host,tarA,626.0,734.0,813.0,182.0,117.0,208.0,158.0,181.0,84.0
gene-Saur515_RS02735,host,gene-Saur515_RS02735,,,,,,,,,
gene-Saur515_RS03495,host,rplD,,,,,,,,617.0,641.0
gene-Saur515_RS05325,host,gene-Saur515_RS05325,5.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0
gene-Saur515_RS08590,host,gene-Saur515_RS08590,1752.0,2091.0,1870.0,549.0,533.0,743.0,804.0,444.0,280.0
gene-Saur515_RS12005,host,gene-Saur515_RS12005,590.0,697.0,639.0,180.0,179.0,294.0,227.0,145.0,105.0
gene-Saur515_RS07575,host,selX,24.0,30.0,33.0,9.0,7.0,11.0,13.0,10.0,8.0
gene-Saur515_RS05675,host,rsgA,634.0,701.0,817.0,253.0,214.0,386.0,280.0,261.0,135.0
gene-Saur515_RS01390,host,vraE,45.0,33.0,54.0,10.0,6.0,12.0,19.0,13.0,8.0
gene-Saur515_RS01895,host,gene-Saur515_RS01895,2212.0,2284.0,2457.0,870.0,714.0,1162.0,1054.0,1004.0,501.0
gene-Saur515_RS09505,host,gene-Saur515_RS09505,1109.0,1194.0,1431.0,378.0,295.0,570.0,519.0,374.0,256.0
gene-phage515_00170,phage,gene-phage515_00170,1038.0,1165.0,973.0,,,,,,
gene-Saur515_RS12915,host,gene-Saur515_RS12915,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
gene-Saur515_RS01505,host,hisD,79.0,72.0,57.0,33.0,29.0,53.0,15.0,12.0,5.0
gene-Saur515_RS04315,host,gene-Saur515_RS04315,998.0,965.0,1064.0,481.0,448.0,687.0,652.0,560.0,307.0
gene-Saur515_RS14275,host,gene-Saur515_RS14275,716.0,797.0,831.0,284.0,290.0,441.0,407.0,319.0,199.0
gene-Saur515_RS03140,host,gene-Saur515_RS03140,555.0,557.0,674.0,100.0,123.0,191.0,237.0,211.0,75.0
gene-Saur515_RS01495,host,gene-Saur515_RS01495,48.0,36.0,44.0,15.0,12.0,20.0,10.0,2.0,5.0
gene-Saur515_RS09705,host,gene-Saur515_RS09705,1150.0,1280.0,1296.0,473.0,476.0,696.0,555.0,506.0,266.0
gene-Saur515_RS02185,host,gene-Saur515_RS02185,1.0,2.0,4.0,0.0,1.0,3.0,2.0,4.0,2.0
gene-Saur515_RS01100,host,gene-Saur515_RS01100,99.0,80.0,74.0,25.0,29.0,36.0,39.0,30.0,14.0
gene-phage515_00189,phage,gene-phage515_00189,,,2999.0,,,,,,
gene-Saur515_RS11895,host,gene-Saur515_RS11895,772.0,859.0,890.0,198.0,178.0,322.0,242.0,195.0,118.0
gene-Saur515_RS10960,host,recX,445.0,404.0,485.0,137.0,119.0,225.0,185.0,154.0,82.0
gene-Saur515_RS12900,host,gene-Saur515_RS12900,12.0,18.0,12.0,6.0,1.0,2.0,4.0,6.0,5.0
gene-Saur515_RS14405,host,gene-Saur515_RS14405,34.0,27.0,25.0,8.0,14.0,14.0,26.0,6.0,5.0
gene-Saur515_RS07260,host,gene-Saur515_RS07260,23.0,27.0,25.0,2.0,5.0,3.0,6.0,3.0,0.0
gene-Saur515_RS04040,host,gene-Saur515_RS04040,1636.0,1734.0,1785.0,609.0,544.0,869.0,916.0,608.0,395.0
gene-Saur515_RS00280,host,gene-Saur515_RS00280,276.0,276.0,328.0,54.0,52.0,88.0,95.0,82.0,30.0
gene-Saur515_RS12465,host,gene-Saur515_RS12465,306.0,318.0,413.0,61.0,59.0,113.0,98.0,133.0,46.0
gene-Saur515_RS05560,host,pyrR,1722.0,1750.0,2304.0,724.0,379.0,965.0,568.0,755.0,378.0
gene-Saur515_RS07960,host,gene-Saur515_RS07960,111.0,85.0,137.0,45.0,44.0,62.0,54.0,41.0,33.0
gene-Saur515_RS11420,host,gene-Saur515_RS11420,44.0,45.0,36.0,11.0,5.0,8.0,6.0,6.0,8.0
gene-Saur515_RS09940,host,gene-Saur515_RS09940,,,,,,,,,696.0
gene-Saur515_RS07665,host,gene-Saur515_RS07665,336.0,299.0,365.0,141.0,141.0,186.0,183.0,110.0,84.0
gene-Saur515_RS03600,host,infA,1983.0,1988.0,2147.0,660.0,531.0,745.0,814.0,409.0,317.0
gene-Saur515_RS11800,host,gene-Saur515_RS11800,808.0,918.0,890.0,375.0,358.0,546.0,505.0,559.0,302.0
gene-Saur515_RS08890,host,gene-Saur515_RS08890,909.0,1126.0,1053.0,166.0,184.0,244.0,236.0,166.0,82.0
gene-Saur515_RS14260,host,gene-Saur515_RS14260,317.0,270.0,345.0,138.0,150.0,266.0,503.0,338.0,217.0
gene-Saur515_RS06955,host,gene-Saur515_RS06955,4.0,2.0,8.0,3.0,1.0,4.0,1.0,1.0,0.0
gene-Saur515_RS14320,host,gene-Saur515_RS14320,166.0,126.0,149.0,67.0,68.0,104.0,171.0,88.0,84.0
gene-Saur515_RS05365,host,gene-Saur515_RS05365,528.0,507.0,594.0,122.0,124.0,225.0,233.0,189.0,92.0
gene-Saur515_RS08470,host,arlR,341.0,380.0,395.0,86.0,82.0,131.0,152.0,118.0,59.0
gene-Saur515_RS04765,host,gene-Saur515_RS04765,1088.0,1148.0,1170.0,305.0,231.0,458.0,421.0,406.0,188.0
gene-Saur515_RS06005,host,recA,2043.0,2156.0,2181.0,675.0,602.0,982.0,1087.0,901.0,452.0
gene-phage515_00218,phage,gene-phage515_00218,1980.0,2166.0,2108.0,,,,1461.0,,
gene-Saur515_RS03010,host,gene-Saur515_RS03010,263.0,318.0,331.0,76.0,66.0,111.0,109.0,70.0,46.0
gene-Saur515_RS00885,host,gene-Saur515_RS00885,30.0,45.0,36.0,3.0,10.0,15.0,6.0,6.0,4.0
gene-Saur515_RS10635,host,gene-Saur515_RS10635,103.0,175.0,134.0,23.0,22.0,33.0,49.0,30.0,14.0
gene-Saur515_RS03325,host,gene-Saur515_RS03325,176.0,195.0,200.0,56.0,54.0,62.0,57.0,46.0,24.0
gene-Saur515_RS01765,host,gene-Saur515_RS01765,30.0,33.0,35.0,5.0,4.0,18.0,20.0,15.0,14.0
gene-Saur515_RS09250,host,gene-Saur515_RS09250,752.0,823.0,845.0,198.0,165.0,265.0,249.0,166.0,91.0
gene-Saur515_RS01330,host,rsmG,451.0,489.0,469.0,119.0,135.0,203.0,204.0,72.0,80.0
gene-Saur515_RS10280,host,gene-Saur515_RS10280,883.0,888.0,968.0,202.0,174.0,363.0,292.0,232.0,114.0
gene-Saur515_RS00630,host,gene-Saur515_RS00630,2.0,3.0,7.0,3.0,2.0,2.0,0.0,0.0,3.0
gene-Saur515_RS08395,host,coaD,688.0,659.0,790.0,244.0,180.0,333.0,307.0,245.0,125.0
gene-Saur515_RS01435,host,gene-Saur515_RS01435,44.0,47.0,69.0,8.0,14.0,33.0,34.0,44.0,18.0
gene-Saur515_RS06340,host,dnaJ,1770.0,2086.0,1988.0,426.0,402.0,639.0,551.0,287.0,243.0
gene-Saur515_RS04450,host,ytxJ,336.0,383.0,464.0,135.0,90.0,176.0,192.0,157.0,88.0
gene-Saur515_RS06200,host,pxpB,25.0,14.0,25.0,5.0,7.0,12.0,11.0,9.0,6.0
gene-Saur515_RS08455,host,gene-Saur515_RS08455,294.0,267.0,307.0,142.0,144.0,236.0,570.0,197.0,187.0
gene-phage515_00229,phage,gene-phage515_00229,1482.0,1521.0,1762.0,469.0,394.0,744.0,521.0,419.0,313.0
gene-Saur515_RS12865,host,gene-Saur515_RS12865,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
gene-Saur515_RS02895,host,gene-Saur515_RS02895,90.0,124.0,102.0,36.0,30.0,46.0,60.0,26.0,28.0
gene-Saur515_RS14340,host,gene-Saur515_RS14340,1210.0,1348.0,1295.0,266.0,314.0,410.0,347.0,335.0,197.0
gene-Saur515_RS02850,host,gene-Saur515_RS02850,14.0,15.0,19.0,13.0,5.0,11.0,11.0,9.0,1.0
gene-Saur515_RS00680,host,gene-Saur515_RS00680_gene_deoC,2288.0,2583.0,2535.0,551.0,495.0,855.0,778.0,648.0,342.0
gene-Saur515_RS13935,host,gene-Saur515_RS13935,352.0,308.0,346.0,206.0,212.0,298.0,521.0,338.0,219.0
gene-Saur515_RS14065,host,gene-Saur515_RS14065,24.0,22.0,28.0,10.0,11.0,22.0,20.0,15.0,5.0
gene-Saur515_RS07505,host,gene-Saur515_RS07505,7.0,12.0,9.0,2.0,2.0,4.0,5.0,5.0,1.0
gene-Saur515_RS00520,host,gene-Saur515_RS00520,199.0,224.0,219.0,59.0,55.0,85.0,93.0,83.0,57.0
gene-Saur515_RS04805,host,gene-Saur515_RS04805,893.0,998.0,975.0,306.0,338.0,416.0,421.0,282.0,197.0
gene-Saur515_RS08605,host,gene-Saur515_RS08605,24.0,23.0,27.0,22.0,20.0,38.0,66.0,40.0,30.0
gene-Saur515_RS11645,host,esxA,1388.0,1386.0,1805.0,895.0,759.0,1496.0,,,
gene-Saur515_RS03550,host,rplE,2574.0,2390.0,2556.0,859.0,674.0,956.0,1341.0,387.0,503.0
gene-Saur515_RS10045,host,gene-Saur515_RS10045,83.0,89.0,98.0,21.0,12.0,19.0,21.0,15.0,10.0
gene-Saur515_RS01880,host,betA,21.0,36.0,43.0,11.0,10.0,17.0,19.0,9.0,11.0
gene-Saur515_RS10160,host,gene-Saur515_RS10160,36.0,49.0,62.0,24.0,18.0,47.0,73.0,22.0,19.0
gene-Saur515_RS01270,host,hutH,110.0,88.0,104.0,31.0,20.0,39.0,67.0,53.0,21.0
gene-Saur515_RS11510,host,gene-Saur515_RS11510,5.0,15.0,11.0,6.0,2.0,7.0,10.0,1.0,6.0
gene-Saur515_RS01480,host,gene-Saur515_RS01480,67.0,64.0,64.0,11.0,11.0,21.0,20.0,13.0,2.0
gene-Saur515_RS03455,host,gene-Saur515_RS03455,966.0,1221.0,1141.0,289.0,282.0,359.0,513.0,268.0,168.0
gene-Saur515_RS01725,host,argF,42.0,20.0,24.0,15.0,15.0,15.0,18.0,10.0,5.0
gene-Saur515_RS01790,host,gene-Saur515_RS01790,253.0,279.0,308.0,103.0,109.0,119.0,156.0,106.0,57.0
gene-Saur515_RS11765,host,gene-Saur515_RS11765,80.0,81.0,89.0,28.0,27.0,32.0,16.0,18.0,11.0
gene-Saur515_RS08755,host,cozEb,2237.0,2606.0,2544.0,750.0,736.0,1117.0,1041.0,732.0,469.0
gene-Saur515_RS14120,host,gene-Saur515_RS14120,32.0,37.0,59.0,25.0,27.0,34.0,50.0,20.0,15.0
gene-Saur515_RS10265,host,gene-Saur515_RS10265,620.0,702.0,722.0,182.0,132.0,242.0,151.0,143.0,65.0
gene-Saur515_RS06020,host,gene-Saur515_RS06020,360.0,411.0,460.0,126.0,72.0,154.0,112.0,78.0,39.0
gene-Saur515_RS03825,host,gene-Saur515_RS03825,,,,,,,,,
gene-Saur515_RS01460,host,gene-Saur515_RS01460,486.0,520.0,551.0,173.0,173.0,298.0,246.0,299.0,137.0
gene-Saur515_RS13045,host,trpS,1369.0,1381.0,1541.0,258.0,189.0,393.0,331.0,321.0,117.0
gene-Saur515_RS03755,host,gene-Saur515_RS03755,139.0,143.0,192.0,35.0,26.0,57.0,65.0,48.0,28.0
gene-Saur515_RS01595,host,gene-Saur515_RS01595,89.0,84.0,95.0,31.0,20.0,37.0,47.0,38.0,17.0
gene-Saur515_RS02025,host,gene-Saur515_RS02025,75.0,86.0,85.0,21.0,23.0,24.0,35.0,32.0,14.0
gene-Saur515_RS14105,host,gene-Saur515_RS14105,56.0,69.0,99.0,62.0,53.0,48.0,61.0,37.0,32.0
gene-Saur515_RS13470,host,sfaC,227.0,238.0,235.0,72.0,63.0,96.0,101.0,108.0,49.0
gene-Saur515_RS06470,host,gene-Saur515_RS06470,,,,,,,,,
gene-Saur515_RS13625,host,gene-Saur515_RS13625,123.0,107.0,128.0,49.0,42.0,70.0,54.0,18.0,11.0
gene-Saur515_RS12985,host,mgtE,470.0,504.0,468.0,144.0,142.0,201.0,162.0,109.0,86.0
gene-Saur515_RS00570,host,gene-Saur515_RS00570,29.0,35.0,31.0,9.0,6.0,12.0,15.0,7.0,7.0
gene-Saur515_RS00310,host,gene-Saur515_RS00310,101.0,104.0,120.0,35.0,46.0,69.0,51.0,25.0,23.0
gene-Saur515_RS08500,host,gene-Saur515_RS08500,214.0,213.0,257.0,47.0,41.0,77.0,69.0,47.0,31.0
gene-Saur515_RS01485,host,gene-Saur515_RS01485,32.0,47.0,46.0,6.0,8.0,11.0,9.0,8.0,5.0
gene-Saur515_RS07650,host,gene-Saur515_RS07650,189.0,182.0,190.0,61.0,43.0,84.0,64.0,49.0,35.0
gene-Saur515_RS06935,host,gene-Saur515_RS06935,8.0,14.0,15.0,4.0,8.0,7.0,7.0,7.0,2.0
gene-phage515_00058,phage,lig,,,,,,,,,
gene-Saur515_RS09450,host,gene-Saur515_RS09450,103.0,91.0,97.0,18.0,18.0,31.0,34.0,31.0,17.0
gene-phage515_00017,phage,gene-phage515_00017,,,,,,,,,
gene-Saur515_RS11740,host,gene-Saur515_RS11740,99.0,100.0,104.0,34.0,37.0,67.0,63.0,32.0,21.0
gene-phage515_00160,phage,tmpH_2,43.0,35.0,30.0,181.0,215.0,300.0,,,
gene-Saur515_RS06810,host,gene-Saur515_RS06810,778.0,776.0,862.0,255.0,274.0,374.0,426.0,305.0,216.0
gene-Saur515_RS02230,host,scrA,302.0,336.0,378.0,85.0,93.0,150.0,166.0,138.0,68.0
gene-Saur515_RS11600,host,gene-Saur515_RS11600,81.0,89.0,76.0,21.0,22.0,36.0,37.0,17.0,13.0
gene-Saur515_RS04145,host,gene-Saur515_RS04145,1134.0,1104.0,1344.0,733.0,577.0,1110.0,1502.0,,
gene-Saur515_RS09390,host,thiE,29.0,37.0,31.0,13.0,15.0,20.0,25.0,12.0,5.0
gene-Saur515_RS06940,host,gene-Saur515_RS06940,5.0,2.0,8.0,1.0,1.0,1.0,2.0,3.0,1.0
gene-Saur515_RS13860,host,gene-Saur515_RS13860,69.0,49.0,69.0,58.0,52.0,85.0,114.0,41.0,55.0
gene-Saur515_RS12610,host,gene-Saur515_RS12610,1129.0,1195.0,1650.0,536.0,537.0,976.0,877.0,832.0,529.0
gene-Saur515_RS02870,host,gene-Saur515_RS02870,196.0,258.0,267.0,44.0,21.0,58.0,70.0,62.0,39.0
gene-Saur515_RS01940,host,gene-Saur515_RS01940,417.0,516.0,492.0,95.0,103.0,157.0,185.0,131.0,78.0
gene-Saur515_RS12850,host,gene-Saur515_RS12850,11.0,9.0,7.0,9.0,2.0,10.0,6.0,7.0,5.0
gene-Saur515_RS02670,host,gene-Saur515_RS02670,35.0,39.0,40.0,6.0,10.0,16.0,16.0,8.0,7.0
gene-Saur515_RS04975,host,gene-Saur515_RS04975,983.0,997.0,1043.0,323.0,299.0,520.0,378.0,376.0,194.0
gene-Saur515_RS01855,host,gene-Saur515_RS01855,94.0,107.0,106.0,39.0,37.0,48.0,81.0,55.0,21.0
gene-phage515_00147,phage,polA.2,,,,,,,,,
gene-Saur515_RS03085,host,gene-Saur515_RS03085,711.0,690.0,843.0,158.0,148.0,274.0,408.0,406.0,169.0
gene-Saur515_RS04585,host,gene-Saur515_RS04585,284.0,317.0,352.0,89.0,101.0,154.0,138.0,71.0,75.0
gene-Saur515_RS05085,host,sarA,1991.0,2267.0,2806.0,769.0,423.0,1087.0,1152.0,909.0,674.0
gene-Saur515_RS07775,host,gene-Saur515_RS07775,256.0,291.0,252.0,67.0,87.0,160.0,154.0,113.0,78.0
gene-Saur515_RS04535,host,gene-Saur515_RS04535,2.0,6.0,7.0,0.0,0.0,7.0,5.0,1.0,1.0
gene-Saur515_RS02630,host,gene-Saur515_RS02630,152.0,164.0,172.0,81.0,69.0,108.0,69.0,73.0,45.0
gene-phage515_00080,phage,gene-phage515_00080,14.0,11.0,10.0,13.0,13.0,25.0,,,
gene-Saur515_RS10475,host,aroA,646.0,648.0,689.0,176.0,177.0,233.0,250.0,163.0,99.0
gene-Saur515_RS07740,host,glpT,372.0,414.0,375.0,86.0,86.0,139.0,152.0,75.0,56.0
gene-Saur515_RS00760,host,sbnI,38.0,39.0,38.0,16.0,10.0,25.0,15.0,16.0,9.0
gene-Saur515_RS05570,host,gene-Saur515_RS05570,1016.0,1156.0,1176.0,,814.0,1247.0,824.0,584.0,496.0
gene-Saur515_RS13070,host,gene-Saur515_RS13070,12.0,9.0,4.0,5.0,1.0,3.0,2.0,4.0,2.0
gene-Saur515_RS04870,host,vraF,208.0,222.0,255.0,57.0,64.0,108.0,100.0,63.0,46.0
gene-Saur515_RS00615,host,capA,6.0,4.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0
gene-Saur515_RS07660,host,gene-Saur515_RS07660,236.0,251.0,238.0,31.0,33.0,56.0,70.0,29.0,17.0
gene-Saur515_RS09350,host,murA,,,,,,1617.0,,,
gene-Saur515_RS01020,host,gene-Saur515_RS01020,41.0,47.0,50.0,15.0,12.0,23.0,21.0,16.0,11.0
gene-Saur515_RS03620,host,gene-Saur515_RS03620,,,,,,,,1091.0,
gene-Saur515_RS07395,host,gene-Saur515_RS07395,16.0,7.0,15.0,1.0,5.0,12.0,6.0,9.0,3.0
gene-Saur515_RS01840,host,nrdG,402.0,391.0,434.0,126.0,176.0,339.0,242.0,188.0,133.0
gene-Saur515_RS07040,host,gene-Saur515_RS07040,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0
gene-Saur515_RS02605,host,hlgA,35.0,36.0,36.0,6.0,10.0,30.0,32.0,23.0,10.0
gene-Saur515_RS04750,host,gene-Saur515_RS04750,1018.0,1025.0,1081.0,299.0,270.0,542.0,444.0,423.0,228.0
gene-phage515_00067,phage,tgl,2032.0,2162.0,2212.0,,,,,,
gene-Saur515_RS07115,host,gene-Saur515_RS07115,104.0,146.0,129.0,60.0,37.0,66.0,57.0,52.0,24.0
gene-phage515_00102,phage,gene-phage515_00102,374.0,447.0,340.0,1104.0,,,,,
gene-Saur515_RS13790,host,gene-Saur515_RS13790,61.0,69.0,88.0,30.0,12.0,29.0,25.0,32.0,19.0
gene-Saur515_RS12365,host,gene-Saur515_RS12365,105.0,69.0,106.0,25.0,21.0,42.0,31.0,18.0,9.0
gene-Saur515_RS06465,host,gene-Saur515_RS06465,229.0,277.0,256.0,43.0,37.0,57.0,91.0,47.0,29.0
gene-Saur515_RS00555,host,cap8M,38.0,37.0,33.0,7.0,8.0,15.0,18.0,15.0,5.0
gene-phage515_00026,phage,gene-phage515_00026,1105.0,1152.0,999.0,,,,,,
gene-Saur515_RS05135,host,gene-Saur515_RS05135,401.0,467.0,459.0,95.0,94.0,128.0,144.0,112.0,51.0
gene-Saur515_RS08350,host,gene-Saur515_RS08350,1864.0,2057.0,1992.0,509.0,486.0,845.0,932.0,537.0,310.0
gene-Saur515_RS09225,host,gene-Saur515_RS09225,1223.0,1413.0,1460.0,551.0,464.0,766.0,600.0,432.0,287.0
gene-Saur515_RS07755,host,mepR,129.0,134.0,202.0,68.0,72.0,120.0,123.0,129.0,50.0
gene-Saur515_RS01205,host,walK,2407.0,2526.0,2534.0,627.0,611.0,1029.0,951.0,654.0,382.0
gene-Saur515_RS12050,host,folB,251.0,201.0,252.0,81.0,70.0,94.0,93.0,96.0,41.0
gene-Saur515_RS04440,host,pepT,1452.0,1612.0,1669.0,388.0,387.0,590.0,694.0,438.0,265.0
gene-Saur515_RS02660,host,gene-Saur515_RS02660,261.0,270.0,266.0,74.0,75.0,111.0,116.0,69.0,55.0
gene-Saur515_RS08645,host,nikB,31.0,47.0,44.0,10.0,8.0,15.0,28.0,19.0,12.0
gene-Saur515_RS00545,host,cap8O,57.0,57.0,75.0,15.0,23.0,23.0,27.0,18.0,25.0
gene-Saur515_RS11345,host,galU,668.0,742.0,773.0,177.0,159.0,292.0,307.0,228.0,116.0
gene-Saur515_RS12640,host,pmtD,398.0,407.0,440.0,123.0,111.0,176.0,144.0,133.0,65.0
gene-Saur515_RS10815,host,gatB,,,,,,,,,
gene-Saur515_RS01420,host,rarD,260.0,284.0,336.0,61.0,49.0,97.0,126.0,89.0,45.0
gene-Saur515_RS04135,host,gene-Saur515_RS04135,84.0,80.0,83.0,8.0,6.0,14.0,22.0,14.0,8.0
gene-Saur515_RS04920,host,dhaL,278.0,285.0,298.0,50.0,79.0,130.0,118.0,110.0,57.0
gene-Saur515_RS04680,host,gene-Saur515_RS04680,365.0,250.0,273.0,109.0,117.0,253.0,212.0,150.0,79.0
gene-Saur515_RS07910,host,gene-Saur515_RS07910,5.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0
gene-Saur515_RS11755,host,gene-Saur515_RS11755,24.0,28.0,28.0,8.0,5.0,13.0,7.0,9.0,3.0
gene-Saur515_RS04835,host,sarX,52.0,48.0,66.0,17.0,11.0,25.0,20.0,15.0,9.0
gene-Saur515_RS09030,host,gene-Saur515_RS09030,1587.0,1805.0,1781.0,411.0,394.0,707.0,521.0,413.0,270.0
gene-Saur515_RS02715,host,gene-Saur515_RS02715,,,3030.0,863.0,934.0,1292.0,324.0,198.0,148.0
gene-Saur515_RS07730,host,gene-Saur515_RS07730,195.0,233.0,230.0,78.0,66.0,96.0,138.0,125.0,65.0
gene-Saur515_RS06550,host,gene-Saur515_RS06550,124.0,157.0,173.0,21.0,24.0,70.0,46.0,36.0,30.0
gene-Saur515_RS05615,host,gmk,2079.0,2012.0,2491.0,464.0,284.0,655.0,514.0,476.0,242.0
