Geneid,Entity,Symbol,5_R1,5_R2,5_R3,15_R1,15_R2,15_R3,30_R1,30_R2,30_R3,Temporal_Class
gene-Saur515_RS02880,host,gene-Saur515_RS02880,6.902742737158593,6.983789965258135,7.077498053569231,5.342334251964811,5.407171771460119,5.87493073085203,5.8971538676367405,5.6937321388027,5.1298987149230735,early
gene-Saur515_RS02975,host,gene-Saur515_RS02975,6.734591659972948,6.771935555839602,6.977281341630747,5.393627546352362,4.912654885736052,5.69035945432406,5.375278407684165,5.342334251964811,4.51085950651685,early
gene-Saur515_RS04915,host,dhaM,5.298317366548036,5.3471075307174685,5.375278407684165,3.784189633918261,3.9318256327243257,4.477336814478207,4.356708826689592,4.110873864173311,3.295836866004329,early
gene-Saur515_RS04180,host,gene-Saur515_RS04180,5.4116460518550396,5.5093883366279774,5.5909869805108565,3.8501476017100584,3.8501476017100584,4.343805421853684,4.394449154672439,3.4339872044851463,3.091042453358316,early
gene-Saur515_RS01225,host,gene-Saur515_RS01225,6.915723448631314,7.093404625868766,7.2399325913204695,5.968707559985366,5.666426688112432,6.169610732491456,6.018593214496234,5.948034989180646,5.356586274672012,early
gene-Saur515_RS04380,host,prfB,6.045005314036012,6.1675164908883415,6.198478716492308,5.2832037287379885,5.081404364984463,5.4680601411351315,5.298317366548036,4.962844630259907,4.624972813284271,early
gene-Saur515_RS05550,host,lspA,5.863631175598097,5.87493073085203,5.918893854273146,4.672828834461906,4.51085950651685,4.736198448394496,4.6913478822291435,4.59511985013459,3.912023005428146,early
gene-Saur515_RS00010,host,gene-Saur515_RS00010,1.0986122886681098,1.791759469228055,1.791759469228055,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,early
gene-Saur515_RS06210,host,gene-Saur515_RS06210,2.9444389791664403,2.6390573296152584,2.6390573296152584,1.9459101490553132,1.791759469228055,1.9459101490553132,2.302585092994046,1.0986122886681098,2.1972245773362196,early
gene-Saur515_RS04790,host,gene-Saur515_RS04790,2.833213344056216,2.995732273553991,3.1780538303479458,1.6094379124341003,1.9459101490553132,2.1972245773362196,1.6094379124341003,1.6094379124341003,1.6094379124341003,early
gene-Saur515_RS01170,host,gene-Saur515_RS01170,4.276666119016055,4.127134385045092,4.127134385045092,3.044522437723423,3.044522437723423,3.7376696182833684,3.8918202981106265,3.7376696182833684,2.995732273553991,early
gene-Saur515_RS09810,host,gene-Saur515_RS09810,3.713572066704308,3.784189633918261,3.4657359027997265,2.0794415416798357,1.6094379124341003,2.3978952727983707,3.1354942159291497,2.302585092994046,1.6094379124341003,early
gene-Saur515_RS05170,host,gene-Saur515_RS05170,6.555356891810665,6.645090969505644,6.612041034833092,5.214935757608986,5.117993812416755,5.60947179518496,5.476463551931511,5.272999558563747,4.6913478822291435,early
gene-Saur515_RS13615,host,opp3b,4.867534450455582,4.584967478670572,4.9344739331306915,3.6635616461296463,3.6635616461296463,3.713572066704308,4.04305126783455,3.091042453358316,3.4657359027997265,early
gene-Saur515_RS02840,host,gene-Saur515_RS02840,4.948759890378168,4.7535901911063645,4.820281565605037,3.091042453358316,2.995732273553991,3.5263605246161616,3.912023005428146,2.995732273553991,2.8903717578961645,early
gene-Saur515_RS14210,host,gene-Saur515_RS14210,3.4965075614664802,3.828641396489095,3.9512437185814275,2.6390573296152584,2.1972245773362196,2.995732273553991,3.367295829986474,2.1972245773362196,2.9444389791664403,early
gene-Saur515_RS11360,host,gene-Saur515_RS11360,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,early
gene-Saur515_RS02240,host,gene-Saur515_RS02240,5.0369526024136295,5.1647859739235145,5.37989735354046,3.295836866004329,3.6888794541139363,4.219507705176107,3.9889840465642745,3.784189633918261,3.4339872044851463,early
gene-phage515_00024,phage,mbpT,6.561030665896573,6.594413459749778,6.456769655572163,8.307705966549513,8.401557847817314,8.70946507906336,8.626764827845529,7.955074273262696,7.978653729082731,middle
gene-Saur515_RS12195,host,gene-Saur515_RS12195,7.473069088032197,7.677400430514807,7.664346632098617,6.499787040655854,6.530877627725885,6.974478911025045,6.738152494595957,6.630683385642372,5.8998973535824915,early
gene-Saur515_RS06620,host,xseA,7.652545692693921,7.68662133494462,7.70210434005105,6.444131256700441,6.3784261836515865,6.8885724595653635,6.827629234502852,6.0473721790462776,5.8944028342648505,early
gene-Saur515_RS00300,host,gene-Saur515_RS00300,5.231108616854587,5.429345628954441,5.318119993844216,3.912023005428146,4.143134726391533,4.634728988229636,4.290459441148391,3.8918202981106265,3.295836866004329,early
gene-Saur515_RS02725,host,nirD,7.496652438168283,7.527255919373784,7.501634457883413,6.7226297948554485,6.731018100482083,7.15305163493748,6.255750041753367,6.073044534100405,5.648974238161206,early
gene-phage515_00063,phage,gene-phage515_00063,7.393263094763838,7.5256399750415355,7.336285660021297,8.472405008626103,8.63497622707262,8.862766742283796,9.076237387452702,8.84246002419529,8.383890344101816,middle
gene-Saur515_RS07895,host,gene-Saur515_RS07895,7.759614150696903,7.934155233536322,8.020270472819238,6.875232087276577,6.352629396319567,7.060476365999801,6.831953565565855,6.4967749901858625,5.973809611869261,early
gene-Saur515_RS10285,host,gene-Saur515_RS10285,5.10594547390058,5.123963979403259,5.3471075307174685,3.9318256327243257,3.871201010907891,4.2626798770413155,3.871201010907891,3.9512437185814275,3.1354942159291497,early
gene-Saur515_RS11195,host,gene-Saur515_RS11195,5.860786223465865,5.958424693029782,6.171700597410915,4.770684624465665,4.204692619390966,5.099866427824199,4.852030263919617,4.852030263919617,4.110873864173311,early
gene-Saur515_RS04950,host,gene-Saur515_RS04950,3.4011973816621555,3.4339872044851463,3.8918202981106265,3.258096538021482,3.367295829986474,3.6888794541139363,2.8903717578961645,3.7612001156935624,2.70805020110221,early
gene-Saur515_RS09320,host,atpA,9.03264808356589,9.053335623166017,9.076237387452702,8.043342170441608,8.012018239159062,8.44009614103127,8.178077463849608,7.195187320178709,7.256297239690681,early
gene-Saur515_RS10390,host,rlmB,6.733401891837359,6.759255270663693,7.22402480828583,5.293304824724492,5.214935757608986,5.823045895483019,5.298317366548036,4.867534450455582,4.48863636973214,early
gene-Saur515_RS13460,host,gene-Saur515_RS13460,6.593044534142437,6.51025834052315,6.590301048196686,5.393627546352362,4.9344739331306915,5.575949103146316,5.087596335232384,4.584967478670572,4.127134385045092,early
gene-Saur515_RS00065,host,lrgA,5.5909869805108565,6.093569770045136,5.736572297479192,4.574710978503383,4.927253685157205,4.7535901911063645,5.6131281063880705,4.962844630259907,5.056245805348308,early
gene-Saur515_RS12510,host,rimI,6.156978985585555,6.302618975744905,6.261491684321042,4.955827057601261,4.6913478822291435,5.170483995038151,4.812184355372417,4.61512051684126,4.189654742026425,early
gene-Saur515_RS01630,host,asp1,4.110873864173311,3.9889840465642745,3.9512437185814275,2.995732273553991,3.044522437723423,3.4011973816621555,3.367295829986474,2.4849066497880004,2.5649493574615367,early
gene-Saur515_RS02100,host,gene-Saur515_RS02100,7.786136437783072,7.834788107388194,7.898411092811599,6.331501849893691,6.161207321695077,6.646390514847729,6.70073110954781,6.35088571671474,5.676753802268282,early
gene-Saur515_RS06685,host,gndA,9.370245889485805,9.526755663250837,9.483187955469509,7.900266036767701,7.899153483343097,8.360071435644025,8.316789127071518,8.01102337918644,7.470224135899966,early
gene-Saur515_RS09580,host,gene-Saur515_RS09580,4.859812404361672,4.736198448394496,5.093750200806762,3.6375861597263857,3.58351893845611,4.1588830833596715,3.8066624897703196,3.5553480614894135,3.1780538303479458,early
gene-Saur515_RS10760,host,gene-Saur515_RS10760,3.9889840465642745,3.9512437185814275,4.248495242049359,2.5649493574615367,1.3862943611198906,3.332204510175204,3.1780538303479458,2.9444389791664403,2.3978952727983707,early
gene-Saur515_RS04400,host,gene-Saur515_RS04400,2.302585092994046,3.295836866004329,2.70805020110221,1.6094379124341003,2.3978952727983707,2.0794415416798357,1.3862943611198906,2.0794415416798357,1.3862943611198906,early
gene-Saur515_RS12385,host,lepB,6.606650186198215,6.687108607866515,6.862757913051401,5.393627546352362,4.9344739331306915,5.652489180268651,5.53338948872752,5.123963979403259,4.564348191467836,early
gene-Saur515_RS07215,host,gene-Saur515_RS07215,5.993961427306569,6.07993319509559,6.255750041753367,5.332718793265369,4.919980925828125,5.480638923341991,4.983606621708336,5.198497031265826,4.51085950651685,early
gene-Saur515_RS05635,host,gene-Saur515_RS05635,5.303304908059076,5.37989735354046,5.484796933490655,3.7612001156935624,4.04305126783455,4.219507705176107,4.736198448394496,4.532599493153256,3.912023005428146,early
gene-Saur515_RS08305,host,gene-Saur515_RS08305,7.175489713624222,7.257002707092073,7.450079569807499,5.820082930352362,5.552959584921617,6.07993319509559,5.817111159963204,5.846438775057725,4.919980925828125,early
gene-Saur515_RS09120,host,czrA,5.484796933490655,5.560681631015528,5.641907070938114,5.4116460518550396,5.638354669333745,6.021023349349527,6.210600077024653,6.063785208687608,5.472270673671475,middle
gene-Saur515_RS08060,host,qoxD,8.187855443695623,8.323122887587735,8.304989580140361,7.449498005382849,7.335633981927201,7.791935956938058,8.21878715560148,7.51425465281641,7.198183577101943,early
gene-phage515_00226,phage,gene-phage515_00226,9.159468041602427,9.311994025702683,9.355479137642421,8.164794804244766,8.17413934342947,8.660773919893762,8.566935283311052,8.384804003370492,7.865955413933502,early
gene-Saur515_RS11240,host,mreC,6.650279048587422,6.804614520062624,6.835184586147301,5.3981627015177525,5.3612921657094255,5.840641657373398,5.860786223465865,5.62040086571715,5.159055299214529,early
gene-Saur515_RS07935,host,gene-Saur515_RS07935,5.225746673713202,5.313205979041787,5.303304908059076,3.970291913552122,3.332204510175204,3.912023005428146,3.970291913552122,3.6109179126442243,3.367295829986474,early
gene-Saur515_RS12715,host,sak,5.14166355650266,5.099866427824199,5.19295685089021,3.828641396489095,3.6375861597263857,4.430816798843313,4.48863636973214,4.204692619390966,3.6109179126442243,early
gene-Saur515_RS00080,host,scdA,7.2115567333138015,7.347299700743164,7.316548177182976,6.313548046277095,6.361302477572996,6.955592608396297,7.0909098220799835,6.805722553416985,6.285998094508865,early
gene-Saur515_RS04865,host,vraG,6.0867747269123065,6.161207321695077,6.137727054086234,4.77912349311153,4.795790545596741,5.327876168789581,5.241747015059643,4.718498871295094,4.382026634673881,early
gene-Saur515_RS12075,host,gene-Saur515_RS12075,4.59511985013459,4.61512051684126,4.804021044733257,3.6109179126442243,3.1780538303479458,4.204692619390966,4.219507705176107,3.6109179126442243,3.4965075614664802,early
gene-Saur515_RS12700,host,gene-Saur515_RS12700,5.278114659230517,5.442417710521793,5.537334267018537,3.970291913552122,4.060443010546419,4.553876891600541,4.394449154672439,4.276666119016055,3.6109179126442243,early
gene-Saur515_RS09280,host,glyA,8.514188682395938,8.541690663016626,8.576405051048084,7.641084249174914,7.6362696033793735,8.03365842788615,7.802618063442671,7.1569563646156364,7.034387929915503,early
gene-Saur515_RS07835,host,gene-Saur515_RS07835,5.926926025970411,5.8916442118257715,5.8522024797744745,4.812184355372417,4.795790545596741,5.049856007249537,4.700480365792417,4.418840607796598,4.04305126783455,early
gene-Saur515_RS09670,host,gene-Saur515_RS09670,6.171700597410915,6.478509642208569,6.403574197934815,5.0369526024136295,4.844187086458591,5.3612921657094255,5.303304908059076,4.787491742782046,4.465908118654584,early
gene-Saur515_RS04075,host,gene-Saur515_RS04075,5.0369526024136295,5.337538079701318,5.241747015059643,3.332204510175204,3.7376696182833684,4.382026634673881,4.553876891600541,4.219507705176107,3.4011973816621555,early
gene-Saur515_RS13165,host,gene-Saur515_RS13165,6.342121418721152,6.4457198193855785,6.530877627725885,5.135798437050262,5.049856007249537,5.4116460518550396,5.117993812416755,5.3706380281276624,4.736198448394496,early
gene-Saur515_RS09635,host,ribE,4.897839799950911,4.919980925828125,4.983606621708336,3.295836866004329,3.4657359027997265,3.8501476017100584,3.367295829986474,2.995732273553991,2.833213344056216,early
gene-Saur515_RS03885,host,gene-Saur515_RS03885,5.53338948872752,5.572154032177765,5.638354669333745,4.852030263919617,4.962844630259907,5.488937726156687,4.795790545596741,4.465908118654584,4.02535169073515,early
gene-Saur515_RS00795,host,sbnB,1.6094379124341003,1.791759469228055,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,early
gene-Saur515_RS06460,host,gene-Saur515_RS06460,5.926926025970411,6.113682179832232,6.045005314036012,4.31748811353631,4.3694478524670215,4.624972813284271,5.017279836814924,4.3694478524670215,3.9512437185814275,early
gene-Saur515_RS03490,host,rplC,8.849657406639912,8.930626469173578,8.935903526274423,7.444833273892193,7.286191714702382,7.664815785285735,7.729295674310482,6.597145701886651,6.628041376179533,early
gene-Saur515_RS01165,host,gene-Saur515_RS01165,4.454347296253507,4.584967478670572,4.762173934797756,3.332204510175204,2.995732273553991,3.6888794541139363,3.784189633918261,3.6635616461296463,2.70805020110221,early
gene-Saur515_RS10330,host,rpoC,9.181529290122063,9.293853972204001,9.197052477649247,8.042699496897637,8.047509510981422,8.379539026117442,8.633196867172543,7.6128310304073565,7.630461261783627,early
gene-Saur515_RS08715,host,gene-Saur515_RS08715,4.919980925828125,5.003946305945459,4.919980925828125,2.9444389791664403,2.6390573296152584,2.772588722239781,2.4849066497880004,2.4849066497880004,1.6094379124341003,early
gene-Saur515_RS04195,host,vwb,4.330733340286331,4.276666119016055,4.23410650459726,3.6109179126442243,3.1780538303479458,3.8066624897703196,3.7612001156935624,2.70805020110221,2.6390573296152584,early
gene-Saur515_RS04640,host,saeR,7.571473648851271,7.734121303328305,7.73718007783463,6.522092798170152,6.548219102762372,7.119635638017636,7.083387847625295,6.71174039505618,6.2766434893416445,early
gene-Saur515_RS02855,host,gene-Saur515_RS02855,5.8377304471659395,5.831882477283517,5.910796644040527,4.8283137373023015,4.465908118654584,4.962844630259907,4.890349128221754,4.653960350157523,4.007333185232471,early
gene-Saur515_RS04485,host,gene-Saur515_RS04485,5.1647859739235145,5.062595033026967,5.049856007249537,3.784189633918261,3.58351893845611,3.9318256327243257,3.713572066704308,3.1354942159291497,2.4849066497880004,early
gene-Saur515_RS07610,host,ychF,7.562161631225652,7.671826797878781,7.641564441260972,6.082218910376446,5.981414211254481,6.431331081933479,6.586171654854675,5.921578419643816,5.517452896464707,early
gene-Saur515_RS11640,host,gene-Saur515_RS11640,4.762173934797756,4.969813299576001,5.225746673713202,2.833213344056216,2.70805020110221,3.4339872044851463,3.6109179126442243,3.332204510175204,2.9444389791664403,early
gene-Saur515_RS12555,host,leuB,3.912023005428146,3.4965075614664802,3.8501476017100584,2.302585092994046,2.833213344056216,3.4657359027997265,2.1972245773362196,2.302585092994046,2.3978952727983707,early
gene-Saur515_RS12990,host,gene-Saur515_RS12990,6.349138991379798,6.406879986069314,6.364750756851911,5.093750200806762,5.049856007249537,5.568344503761097,5.420534999272286,5.209486152841421,4.564348191467836,early
gene-Saur515_RS07655,host,gene-Saur515_RS07655,8.000684784514748,8.163086375583216,8.146419323098003,7.00850518208228,6.90975328164481,7.477604243197589,7.350516171833998,6.977281341630747,6.437751649736401,early
gene-Saur515_RS00500,host,gene-Saur515_RS00500,5.429345628954441,5.676753802268282,5.662960480135946,4.605170185988092,4.795790545596741,5.236441962829949,4.330733340286331,4.189654742026425,3.6109179126442243,early
gene-phage515_00120,phage,tmpF,8.811503250158239,8.90449432889673,8.764990330169104,9.900834035070565,9.950466553730122,10.288749953326773,10.566948422725712,9.837347750031583,9.876681458115621,middle
gene-Saur515_RS06920,host,gene-Saur515_RS06920,1.791759469228055,1.0986122886681098,2.1972245773362196,1.791759469228055,1.0986122886681098,1.9459101490553132,1.0986122886681098,0.0,0.6931471805599453,early
